id_master,descripcion_master,tipo_master,diametro_master,largo_master,grado_master,acabado_master,id_proveedor,tipo_proveedor,diametro_proveedor,largo_proveedor,grado_proveedor,acabado_proveedor,precio_unitario,proveedor,descripcion_proveedor,score_atributos,score_descripcion,score_final
TUABG2MA05D,"TUERCA AUTOFR.BAJA G2 M5-0,8 DICRO",tuerca,M5,,G2,dicro,MET-00-0-M05-0080-3-1,tuerca,M5,,,natural,9.3555,Borroni,"TU MET M5 - 0,8 NAT",83.33,52.17,70.87
0415260400,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6",tuerca,M6,,,,MET-00-0-M06-0100-1-1,tuerca,M6,,,zinc,18.0681,Borroni,"TU MET M6 - 1,00 ZA",100.0,40.0,76.0
0415260400,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6",tuerca,M6,,,,MET-00-0-M06-0100-2-1,tuerca,M6,,,,18.0681,Borroni,"TU MET M6 - 1,00 ZD",100.0,40.0,76.0
0415260400,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6",tuerca,M6,,,,MET-00-0-M06-0100-3-1,tuerca,M6,,,natural,17.2063,Borroni,TU MET M6 - 1.00 NAT,100.0,39.34,75.74
TUABG2MA07D,TUERCA AUTOFR.BAJA G2 M7-1 DICRO,tuerca,M7,,G2,dicro,MET-00-0-M07-0100-2-1,tuerca,M7,,,,22.1226,Borroni,"TU MET M7 - 1,00 ZD",100.0,36.73,74.69
TUABG2MA08Z,"TUERCA AUTOFR.BAJA G2 M8-1,25 ZINC",tuerca,M8,,G2,zinc,MET-00-0-M08-0125-1-1,tuerca,M8,,,zinc,34.8117,Borroni,"TU MET M8 - 1,25 ZA",100.0,58.33,83.33
TUABG2MA08D,"TUERCA AUTOFR.BAJA G2 M8-1,25 DICRO",tuerca,M8,,G2,dicro,MET-00-0-M08-0125-2-1,tuerca,M8,,,,34.8117,Borroni,"TU MET M8 - 1,25 ZD",100.0,58.33,83.33
TUABG2MA08D,"TUERCA AUTOFR.BAJA G2 M8-1,25 DICRO",tuerca,M8,,G2,dicro,MET-00-0-M08-0125-3-1,tuerca,M8,,,natural,33.1528,Borroni,"TU MET M8 - 1,25 NAT",83.33,56.0,72.4
TUABG2MB10Z,"TUERCA AUTOFR.BAJA G2 M10-1,25 ZINC",tuerca,M10,,G2,zinc,MET-00-0-M10-0125-1-1,tuerca,M10,,,zinc,75.2201,Borroni,"TU MET M10 - 1,25 ZA MB",100.0,57.14,82.86
TUABG2MB10Z,"TUERCA AUTOFR.BAJA G2 M10-1,25 ZINC",tuerca,M10,,G2,zinc,MET-00-0-M10-0125-2-2,tuerca,M10,,,,75.2201,Borroni,"TU MET M10 - 1,25 ZD MB",100.0,57.14,82.86
TUABG2MA10Z,"TUERCA AUTOFR.BAJA G2 M10-1,5 ZINC",tuerca,M10,,G2,zinc,MET-00-0-M10-0150-1-1,tuerca,M10,,,zinc,75.2201,Borroni,"TU MET M10 - 1,50 ZA",100.0,53.85,81.54
TUHG2MA10N,"TUERCA HEXAGONAL G2 M10-1,5 NAT",tuerca,M10,,G2,natural,MET-00-0-M10-0150-2-1,tuerca,M10,,,,75.2201,Borroni,"TU MET M10 - 1,50 ZD",100.0,54.9,81.96
TUHG2MA10N,"TUERCA HEXAGONAL G2 M10-1,5 NAT",tuerca,M10,,G2,natural,MET-00-0-M10-0150-3-1,tuerca,M10,,,natural,71.6158,Borroni,"TU MET M10 - 1,50 NAT",100.0,61.54,84.62
TURMB012Z,"TUERCA DE RUEDA M12-1,50 ZINC",tuerca,M12,,,zinc,MET-00-0-M12-0125-1-1,tuerca,M12,,,zinc,113.1589,Borroni,"TU MET M12 - 1,25 ZA MB",100.0,60.0,84.0
TUHG2MA12Z,"TUERCA HEXAGONAL G2 M12-1,75 ZINC",tuerca,M12,,G2,zinc,MET-00-0-M12-0175-1-1,tuerca,M12,,,zinc,113.1589,Borroni,"TU MET M12 - 1,75 ZA",100.0,61.54,84.62
TUABG2MA12D,"TUERCA AUTOFR.BAJA G2 M12-1,75 DICRO",tuerca,M12,,G2,dicro,MET-00-0-M12-0175-2-1,tuerca,M12,,,,113.1589,Borroni,"TU MET M12 - 1,75 ZD",100.0,61.54,84.62
TUHG2MA12N,"TUERCA HEXAGONAL G2 M12-1,75 NAT",tuerca,M12,,G2,natural,MET-00-0-M12-0175-3-1,tuerca,M12,,,natural,107.7885,Borroni,"TU MET M12 - 1,75 NAT",100.0,77.42,90.97
TUABG2MB14Z,"TUERCA AUTOFR.BAJA G2 M14-1,5 ZINC",tuerca,M14,,G2,zinc,MET-00-0-M14-0150-1-2,tuerca,M14,,,zinc,186.578,Borroni,"TU MET M14 - 1,50 ZA MB",100.0,54.55,81.82
TUABG2MB14Z,"TUERCA AUTOFR.BAJA G2 M14-1,5 ZINC",tuerca,M14,,G2,zinc,MET-00-0-M14-0150-2-2,tuerca,M14,,,,186.578,Borroni,"TU MET M14 - 1,50 ZD MB",100.0,54.55,81.82
TUABG2MB14Z,"TUERCA AUTOFR.BAJA G2 M14-1,5 ZINC",tuerca,M14,,G2,zinc,MET-00-0-M14-0200-1-2,tuerca,M14,,,zinc,186.578,Borroni,"TU MET M14 - 2,00 ZA",100.0,46.15,78.46
TUHG2MA14N,TUERCA HEXAGONAL G2 M14-2 NAT,tuerca,M14,,G2,natural,MET-00-0-M14-0200-2-2,tuerca,M14,,,,186.578,Borroni,"TU MET M14 - 2,00 ZD",100.0,48.98,79.59
TUHG2MA14N,TUERCA HEXAGONAL G2 M14-2 NAT,tuerca,M14,,G2,natural,MET-00-0-M14-0200-3-2,tuerca,M14,,,natural,177.6421,Borroni,TU MET M14 - 2.00 NAT,100.0,56.0,82.4
TUABG2MB16Z,"TUERCA AUTOFR.BAJA G2 M16-1,5 ZINC",tuerca,M16,,G2,zinc,MET-00-0-M16-0200-1-2,tuerca,M16,,,zinc,292.0359,Borroni,"TU MET M16 - 2,00 ZA",100.0,46.15,78.46
TUHG2MA16N,TUERCA HEXAGONAL G2 M16-2 NAT,tuerca,M16,,G2,natural,MET-00-0-M16-0200-2-2,tuerca,M16,,,,292.0359,Borroni,"TU MET M16 - 2,00 ZD",100.0,48.98,79.59
TUHG2MA16N,TUERCA HEXAGONAL G2 M16-2 NAT,tuerca,M16,,G2,natural,MET-00-0-M16-0200-3-2,tuerca,M16,,,natural,275.7253,Borroni,TU MET M16 - 2.00 NAT,100.0,56.0,82.4
TUHG2MB18N,"TUERCA HEXAGONAL G2 M18-1,5 NAT",tuerca,M18,,G2,natural,MET-00-0-M18-0150-1-2,tuerca,M18,,,zinc,438.4758,Borroni,"TU MET M18 - 1,50 ZA",83.33,54.9,71.96
TUHG2MA18N,"TUERCA HEXAGONAL G2 M18-2,5 NAT",tuerca,M18,,G2,natural,MET-00-0-M18-0250-1-2,tuerca,M18,,,zinc,438.4758,Borroni,"TU MET M18 - 2,50 ZA",83.33,54.9,71.96
TUHG2MA18N,"TUERCA HEXAGONAL G2 M18-2,5 NAT",tuerca,M18,,G2,natural,MET-00-0-M18-0250-2-2,tuerca,M18,,,,438.4758,Borroni,"TU MET M18 - 2,50 ZD",100.0,54.9,81.96
TUHG2MA18N,"TUERCA HEXAGONAL G2 M18-2,5 NAT",tuerca,M18,,G2,natural,MET-00-0-M18-0250-3-2,tuerca,M18,,,natural,413.9474,Borroni,"TU MET M18 - 2,5 NAT",100.0,75.86,90.34
TUABG2MB20Z,"TUERCA AUTOFR.BAJA G2 M20-1,5 ZINC",tuerca,M20,,G2,zinc,MET-00-0-M20-0250-1-2,tuerca,M20,,,zinc,552.4817,Borroni,"TU MET M20 - 2,50 ZA",100.0,50.0,80.0
TUHG2MA20N,"TUERCA HEXAGONAL G2 M20-2,5 NAT",tuerca,M20,,G2,natural,MET-00-0-M20-0250-2-2,tuerca,M20,,,,552.4817,Borroni,"TU MET M20 - 2,50 ZD",100.0,54.9,81.96
TUHG2MA20N,"TUERCA HEXAGONAL G2 M20-2,5 NAT",tuerca,M20,,G2,natural,MET-00-0-M20-0250-3-2,tuerca,M20,,,natural,521.5763,Borroni,"TU MET M20 - 2,5 NAT",100.0,75.86,90.34
TUHG2MA22N,"TUERCA HEXAGONAL G2 M22-2,5 NAT",tuerca,M22,,G2,natural,MET-00-0-M22-0250-2-2,tuerca,M22,,,,615.6075,Borroni,"TU MET M22 - 2,50 ZD",100.0,54.9,81.96
TUHG2MA24N,TUERCA HEXAGONAL G2 M24-3 NAT,tuerca,M24,,G2,natural,MET-00-0-M24-0300-2-2,tuerca,M24,,,,955.8835,Borroni,"TU MET M24 - 3,00 ZD",100.0,48.98,79.59
TUHG2MA24N,TUERCA HEXAGONAL G2 M24-3 NAT,tuerca,M24,,G2,natural,MET-00-0-M24-0300-3-2,tuerca,M24,,,natural,902.4204,Borroni,TU MET M24 - 3 NAT,100.0,72.0,88.8
TUHG2WH125Z,TUERCA HEXAGONAL G2 1/2-12-WHT (12) ZINC,tuerca,1/2,,G2,zinc,PES-00-0-102-1200-1-1,tuerca,1/2,,,zinc,204.6048,Borroni,TU PES  1/2- 12 ZA,100.0,54.55,81.82
TUHG2WH125Z,TUERCA HEXAGONAL G2 1/2-12-WHT (12) ZINC,tuerca,1/2,,G2,zinc,PES-00-0-102-1200-2-1,tuerca,1/2,,,,204.6048,Borroni,TU PES  1/2- 12 ZD,100.0,54.55,81.82
TUHG2NC125N,TUERCA HEXAGONAL G2 1/2-UNC (13) NAT,tuerca,1/2,,G2,natural,PES-00-0-102-1200-3-1,tuerca,1/2,,,natural,186.7518,Borroni,TU PES  1/2- 12 NAT,100.0,58.33,83.33
TUHPG2NC095Z,TUERCA HEXAGONAL PESADA G2 3/8-UNC (16) ZINC,tuerca,3/8,,G2,zinc,PES-00-0-308-1600-1-1,tuerca,3/8,,,zinc,100.2033,Borroni,TU PES  3/8 - 16 ZA,100.0,48.39,79.35
TUHPG2NC095Z,TUERCA HEXAGONAL PESADA G2 3/8-UNC (16) ZINC,tuerca,3/8,,G2,zinc,PES-00-0-308-1600-2-1,tuerca,3/8,,,,100.2033,Borroni,TU PES  3/8 - 16 ZD,100.0,48.39,79.35
TUHG2NC095N,TUERCA HEXAGONAL G2 3/8-UNC (16) NAT,tuerca,3/8,,G2,natural,PES-00-0-308-1600-3-1,tuerca,3/8,,,natural,91.4688,Borroni,TU PES  3/8 - 16 NAT,100.0,58.33,83.33
TUHPG2NC079Z,TUERCA HEXAGONAL PESADA G2 5/16-UNC (18) ZINC,tuerca,5/16,,G2,zinc,PES-00-0-516-1800-1-1,tuerca,5/16,,,zinc,56.6582,Borroni,TU PES  5/16 - 18 ZA,100.0,50.0,80.0
TUHPG2NC079Z,TUERCA HEXAGONAL PESADA G2 5/16-UNC (18) ZINC,tuerca,5/16,,G2,zinc,PES-00-0-516-1800-2-1,tuerca,5/16,,,,56.6582,Borroni,TU PES  5/16 - 18 ZD,100.0,50.0,80.0
TUHG2NC079N,TUERCA HEXAGONAL G2 5/16-UNC (18) NAT,tuerca,5/16,,G2,natural,PES-00-0-516-1800-3-1,tuerca,5/16,,,natural,51.7135,Borroni,TU PES  5/16 - 18 NAT,100.0,61.54,84.62
TUHPG2NC110Z,TUERCA HEXAGONAL PESADA G2 7/16-UNC (14) ZINC,tuerca,7/16,,G2,zinc,PES-00-0-716-1400-1-1,tuerca,7/16,,,zinc,133.7849,Borroni,TU PES  7/16  - 14 ZA,100.0,50.0,80.0
TUHPG2NC110Z,TUERCA HEXAGONAL PESADA G2 7/16-UNC (14) ZINC,tuerca,7/16,,G2,zinc,PES-00-0-716-1400-2-1,tuerca,7/16,,,,133.7849,Borroni,TU PES  7/16  - 14 ZD,100.0,50.0,80.0
TUHG2NC110N,TUERCA HEXAGONAL G2 7/16-UNC (14) NAT,tuerca,7/16,,G2,natural,PES-00-0-716-1400-3-1,tuerca,7/16,,,natural,122.1089,Borroni,TU PES  7/16  - 14 NAT,100.0,61.54,84.62
VR1010MA10Z,"VARILLA ROSCADA 1010 M10-1,5 ZINC",varilla,M10,,,zinc,01-0--M10--1--1,varilla,M10,,,zinc,2789.528,Borroni,VR 1010 - M10 RD ZA,100.0,64.0,85.6
VR1010MA10N,"VARILLA ROSCADA 1010 M10-1,5 NAT",varilla,M10,,,natural,01-0--M10--1--3,varilla,M10,,,natural,2350.04,Borroni,VR 1010 - M10 RD NAT,100.0,80.0,92.0
VR1010MA12Z,"VARILLA ROSCADA 1010 M12-1,75 ZINC",varilla,M12,,,zinc,01-0--M12--1--1,varilla,M12,,,zinc,4807.5104,Borroni,VR 1010 - M12 RD ZA,100.0,64.0,85.6
VR1010MA12N,"VARILLA ROSCADA 1010 M12-1,75 NAT",varilla,M12,,,natural,01-0--M12--1--3,varilla,M12,,,natural,4050.6144,Borroni,VR 1010 - M12 RD NAT,100.0,80.0,92.0
VR1010MA14Z,VARILLA ROSCADA 1010 M14-2 ZINC,varilla,M14,,,zinc,01-0--M14--1--1,varilla,M14,,,zinc,6326.1856,Borroni,VR 1010 - M14 RD ZA,100.0,66.67,86.67
VR1010MA14N,VARILLA ROSCADA 1010 M14-2 NAT,varilla,M14,,,natural,01-0--M14--1--3,varilla,M14,,,natural,5359.312,Borroni,VR 1010 - M14 RD NAT,100.0,80.0,92.0
VR1010MA16Z,VARILLA ROSCADA 1010 M16-2 ZINC,varilla,M16,,,zinc,01-0--M16--1--1,varilla,M16,,,zinc,7849.744,Borroni,VR 1010 - M16 RD ZA,100.0,66.67,86.67
VR1010MA16N,VARILLA ROSCADA 1010 M16-2 NAT,varilla,M16,,,natural,01-0--M16--1--3,varilla,M16,,,natural,6619.1776,Borroni,VR 1010 - M16 RD NAT,100.0,80.0,92.0
VR1010MA18Z,"VARILLA ROSCADA 1010 M18-2,5 ZINC",varilla,M18,,,zinc,01-0--M18--1--1,varilla,M18,,,zinc,11402.272,Borroni,VR 1010 - M18 RD ZA,100.0,64.0,85.6
VR1010MA18N,"VARILLA ROSCADA 1010 M18-2,5 NAT",varilla,M18,,,natural,01-0--M18--1--3,varilla,M18,,,natural,9613.8,Borroni,VR 1010 - M18 RD NAT,100.0,80.0,92.0
VR1010MA20Z,"VARILLA ROSCADA 1010 M20-2,5 ZINC",varilla,M20,,,zinc,01-0--M20--1--1,varilla,M20,,,zinc,15772.736,Borroni,VR 1010 - M20 RD ZA,100.0,64.0,85.6
VR1010MA20N,"VARILLA ROSCADA 1010 M20-2,5 NAT",varilla,M20,,,natural,01-0--M20--1--3,varilla,M20,,,natural,13294.512,Borroni,VR 1010 - M20 RD NAT,100.0,80.0,92.0
VR1010MA22Z,"VARILLA ROSCADA 1010 M22-2,5 ZINC",varilla,M22,,,zinc,01-0--M22--1--1,varilla,M22,,,zinc,28200.48,Borroni,VR 1010 - M22 RD ZA,100.0,64.0,85.6
VR1010MA22N,"VARILLA ROSCADA 1010 M22-2,5 NAT",varilla,M22,,,natural,01-0--M22--1--3,varilla,M22,,,natural,23805.6,Borroni,VR 1010 - M22 RD NAT,100.0,80.0,92.0
VR1010MA24Z,VARILLA ROSCADA 1010 M24-3 ZINC,varilla,M24,,,zinc,01-0--M24--1--1,varilla,M24,,,zinc,39920.16,Borroni,VR 1010 - M24 RD ZA,100.0,66.67,86.67
VR1010MA24N,VARILLA ROSCADA 1010 M24-3 NAT,varilla,M24,,,natural,01-0--M24--1--3,varilla,M24,,,natural,33864.992,Borroni,VR 1010 - M24 RD NAT,100.0,80.0,92.0
VR1010MA27Z,VARILLA ROSCADA 1010 M27-3 ZINC,varilla,M27,,,zinc,01-0--M27--1--1,varilla,M27,,,zinc,65312.8,Borroni,VR 1010 - M27 RD ZA,100.0,66.67,86.67
VR1010MA27N,VARILLA ROSCADA 1010 M27-3 NAT,varilla,M27,,,natural,01-0--M27--1--3,varilla,M27,,,natural,55302.24,Borroni,VR 1010 - M27 RD NAT,100.0,80.0,92.0
VR1010NC250N,VARILLA ROSCADA 1010 1-UNC(8) NAT,varilla,1,,,natural,01-1--100--1--3,varilla,1010,,,natural,20576.584,Borroni,VR 1010 UNC - 1 RD NAT,66.67,75.47,70.19
VR1010NC125N,VARILLA ROSCADA 1010 1/2-UNC(12) NAT,varilla,1010 1/2,,,natural,01-1--102--1--3,varilla,1010,,,natural,4244.7216,Borroni,VR 1010 UNC - 1/2 RD NAT,66.67,75.86,70.34
VR1010NC065N,VARILLA ROSCADA 1010 1/4-UNC(20) NAT,varilla,1010 1/4,,,natural,01-1--104--1--3,varilla,1010,,,natural,961.9904,Borroni,VR 1010 UNC - 1/4 RD NAT,66.67,75.86,70.34
VR1010NC031N,VARILLA ROSCADA 1010 1/8-UNC(40) NAT,varilla,1010 1/8,,,natural,01-1--108--1--3,varilla,1010,,,natural,940.016,Borroni,VR 1010 UNC - 1/8 RD NAT,66.67,75.86,70.34
VR1010NC375N,VARILLA ROSCADA 1010 1 1/2-UNC(6) NAT,varilla,1 1/2,,,natural,01-1--112--1--3,varilla,1010,,,natural,55387.696,Borroni,VR 1010 UNC - 1 1/2 RD NAT,66.67,78.69,71.48
VR1010NC315N,VARILLA ROSCADA 1010 1 1/4-UNC(7) NAT,varilla,1 1/4,,,natural,01-1--114--1--3,varilla,1010,,,natural,35073.584,Borroni,VR 1010 UNC - 1 1/4 RD NAT,66.67,78.69,71.48
VR1010NC281N,VARILLA ROSCADA 1010 1 1/8-UNC(7) NAT,varilla,1 1/8,,,natural,01-1--118--1--3,varilla,1010,,,natural,32265.744,Borroni,VR 1010 UNC - 1 1/8 RD NAT,66.67,78.69,71.48
VR1010NC190N,VARILLA ROSCADA 1010 3/4-UNC(10) NAT,varilla,1010 3/4,,,natural,01-1--304--1--3,varilla,1010,,,natural,9070.544,Borroni,VR 1010 UNC - 3/4 RD NAT,66.67,75.86,70.34
VR1010NC095N,VARILLA ROSCADA 1010 3/8-UNC(16) NAT,varilla,1010 3/8,,,natural,01-1--308--1--3,varilla,1010,,,natural,2136.4,Borroni,VR 1010 UNC - 3/8 RD NAT,66.67,75.86,70.34
VR1010NC047N,VARILLA ROSCADA 1010 3/16-UNC(24) NAT,varilla,1010 3/16,,,natural,01-1--316--1--3,varilla,1010,,,natural,830.144,Borroni,VR 1010 UNC - 3/16 RD NAT,66.67,76.67,70.67
VR1010NC160N,VARILLA ROSCADA 1010 5/8-UNC(11) NAT,varilla,1010 5/8,,,natural,01-1--508--1--3,varilla,1010,,,natural,6217.5344,Borroni,VR 1010 UNC - 5/8 RD NAT,66.67,75.86,70.34
VR1010NC079N,VARILLA ROSCADA 1010 5/16-UNC(18) NAT,varilla,1010 5/16,,,natural,01-1--516--1--3,varilla,1010,,,natural,1518.6752,Borroni,VR 1010 UNC - 5/16 RD NAT,66.67,76.67,70.67
VR1010NC039N,VARILLA ROSCADA 1010 5/32-UNC(32) NAT,varilla,1010 5/32,,,natural,01-1--532--1--3,varilla,1010,,,natural,741.0256,Borroni,VR 1010 UNC - 5/32 RD NAT,66.67,76.67,70.67
VR1010NC220N,VARILLA ROSCADA 1010 7/8-UNC(9) NAT,varilla,1010 7/8,,,natural,01-1--708--1--3,varilla,1010,,,natural,15546.888,Borroni,VR 1010 UNC - 7/8 RD NAT,66.67,77.19,70.88
VR1010NC110N,VARILLA ROSCADA 1010 7/16-UNC(14) NAT,varilla,1010 7/16,,,natural,01-1--716--1--3,varilla,1010,,,natural,3055.6624,Borroni,VR 1010 UNC - 7/16 RD NAT,66.67,76.67,70.67
VR1010NC140N,VARILLA ROSCADA 1010 9/16-UNC(12) NAT,varilla,1010 9/16,,,natural,01-1--916--1--3,varilla,1010,,,natural,4966.2144,Borroni,VR 1010 UNC - 9/16 RD NAT,66.67,76.67,70.67
HXPMV14038Z,AUTOPERF.C/HEX. PTA MECHA C/ARANDELA VULCANIZADA N°14 X 1 1/2 ZINC,arandela,14,1 1/2,,zinc,REC-5--00--01--0163--2,arandela,,,,zinc,4.386,Borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 1,0 KG - CAR",100.0,43.48,77.39
AP2B160Z,ARANDELA DOBLE BISELADO 5/8 ZINC,arandela,5/8,,,zinc,REC-5--00--10--0488--2,arandela,,,4.8,zinc,2.897,Borroni,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - FRACCIONADO",100.0,43.59,77.44
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0163--2,arandela,,,,zinc,3.23,Borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900",100.0,44.44,77.78
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0163--3,arandela,,,,zinc,3.23,Borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900 - CAR",100.0,45.71,78.29
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0183--2,arandela,,,,zinc,3.183,Borroni,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - RS 900",100.0,43.56,77.43
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0193--2,arandela,,,,zinc,3.099,Borroni,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900",100.0,43.56,77.43
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0193--3,arandela,,,,zinc,3.099,Borroni,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900 - CAR",100.0,44.86,77.94
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0203--2,arandela,,,,zinc,3.065,Borroni,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - RS 900",100.0,42.42,76.97
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0219--2,arandela,,,,zinc,2.97,Borroni,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900",100.0,44.66,77.86
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0219--3,arandela,,,,zinc,2.97,Borroni,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900 - CAR",100.0,46.73,78.69
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0234--2,arandela,,,,zinc,2.97,Borroni,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - RS 900",100.0,44.44,77.78
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0249--2,arandela,,,,zinc,2.886,Borroni,"ALE GALVANIZADO REC Nº 12,5 (2,49 MM) - RS 900",100.0,43.56,77.43
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0264--2,arandela,,,,zinc,2.887,Borroni,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - RS 900",100.0,43.56,77.43
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0295--2,arandela,,,,zinc,2.886,Borroni,"ALE GALVANIZADO REC Nº 11 (2,94 MM) - RS 900",100.0,44.44,77.78
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0325--2,arandela,,,,zinc,2.858,Borroni,"ALE GALVANIZADO REC Nº 10 (3,25 MM) - RS 900",100.0,42.42,76.97
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0366--2,arandela,,,,zinc,2.858,Borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900",100.0,40.82,76.33
0407360400,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)",arandela,M6,,,,REC-5--00--12--0366--9,arandela,,,,zinc,2.858,Borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900 - CAR",100.0,42.31,76.92
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0406--2,arandela,,,,zinc,2.886,Borroni,"ALE GALVANIZADO REC Nº 8 (4,06 MM) - RS 900",100.0,44.9,77.96
04075Y0400,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)",arandela,M6,,,,REC-5--00--12--0488--2,arandela,,,4.8,zinc,2.813,Borroni,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - RS 900",100.0,42.86,77.14
AP2B160Z,ARANDELA DOBLE BISELADO 5/8 ZINC,arandela,5/8,,,zinc,REC-5--00--12--0538--2,arandela,,,,zinc,2.783,Borroni,"ALE GALVANIZADO REC Nº 5 (5,38 MM) - RS 900",100.0,41.1,76.44
APC315Z,ARANDELA PLANA COMUN 1 1/4 ZINC,arandela,1 1/4,,,zinc,REC-5--00--13--0193--2,arandela,,,,zinc,3.191,Borroni,"ALE GALVANIZADO REC Nº 14,5  (1,93 MM) - FRACCIONADO",100.0,47.5,79.0
APC281Z,ARANDELA PLANA COMUN 1 1/8 ZINC,arandela,1 1/8,,,zinc,REC-5--00--13--0219--2,arandela,,,,zinc,3.058,Borroni,"ALE GALVANIZADO REC Nº 13.5  (2,19 MM) - FRACCIONADO",100.0,45.0,78.0
AP2B190Z,ARANDELA DOBLE BISELADO 3/4 ZINC,arandela,3/4,,,zinc,REC-5--00--13--0234--2,arandela,,,,zinc,3.058,Borroni,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - FRACCIONADO",100.0,45.57,78.23
APC047Z,ARANDELA PLANA COMUN 3/16 ZINC,arandela,3/16,,,zinc,REC-5--00--14--0163--2,arandela,,,,zinc,3.325,Borroni,"ALE GALVANIZADO REC Nº 16 (1,63MM) - FRACCIONADO",100.0,47.37,78.95
APC047Z,ARANDELA PLANA COMUN 3/16 ZINC,arandela,3/16,,,zinc,REC-5--00--14--0163--3,arandela,,,,zinc,3.325,Borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - FRACCIONADO - CAR",100.0,46.91,78.77
APC281Z,ARANDELA PLANA COMUN 1 1/8 ZINC,arandela,1 1/8,,,zinc,REC-5--00--14--0183--2,arandela,,,,zinc,3.278,Borroni,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - FRACCIONADO",100.0,46.15,78.46
APC315Z,ARANDELA PLANA COMUN 1 1/4 ZINC,arandela,1 1/4,,,zinc,REC-5--00--14--0203--2,arandela,,,,zinc,3.154,Borroni,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - FRACCIONADO",100.0,46.15,78.46
APC375Z,ARANDELA PLANA COMUN 1 1/2 ZINC,arandela,1 1/2,,,zinc,REC-5--14--10--0249--2,arandela,,,,zinc,2.973,Borroni,"ALE GALVANIZADO REC Nº 12,50 (2,49 MM) - FRACCIONADO",100.0,44.44,77.78
APC375Z,ARANDELA PLANA COMUN 1 1/2 ZINC,arandela,1 1/2,,,zinc,REC-5--14--10--0264--2,arandela,,,,zinc,2.973,Borroni,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - FRACCIONADO",100.0,46.15,78.46
