id_proveedor,descripcion_proveedor,tipo_proveedor,score_final,proveedor
AF3/8X3/4,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 3/4,tornillo_allen,28.89,Trusoni
AF3/8X1,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 1,tornillo_allen,28.89,Trusoni
AF3/8X11/4,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 11/4,tornillo_allen,28.89,Trusoni
AF3/8X11/2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 11/2,tornillo_allen,28.89,Trusoni
AF3/8X2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 2,tornillo_allen,36.0,Trusoni
AF3/8X21/2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 21/2,tornillo_allen,28.89,Trusoni
AF3/8X3,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 3,tornillo_allen,28.89,Trusoni
AFW1/2X11/2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 12 x 11/2,tornillo_allen,26.67,Trusoni
AF1/2X3/4,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 3/4,tornillo_allen,26.67,Trusoni
AF1/2X1,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 1,tornillo_allen,35.13,Trusoni
AF1/2X11/4,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 11/4,tornillo_allen,26.67,Trusoni
AF1/2X11/2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 11/2,tornillo_allen,26.67,Trusoni
AF1/2X2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 2,tornillo_allen,26.67,Trusoni
AF1/2X21/2,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 21/2,tornillo_allen,26.67,Trusoni
AF1/2X3,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 3,tornillo_allen,26.67,Trusoni
GA3X4,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 4 12.9",tornillo_allen,24.22,Trusoni
GA3X5,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 5 12.9",tornillo_allen,24.49,Trusoni
GA3X6,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 6 12.9",tornillo_allen,23.83,Trusoni
GA3X8,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 8 12.9",tornillo_allen,23.92,Trusoni
GA3X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 10 12.9",tornillo_allen,24.24,Trusoni
GA3X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 12 12.9",tornillo_allen,24.62,Trusoni
GA3X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 16 12.9",tornillo_allen,24.62,Trusoni
GA3X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3 x 0,50 x 20 12.9",tornillo_allen,24.42,Trusoni
GA4X4,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 4 12.9",tornillo_allen,24.68,Trusoni
GA4X5,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 5 12.9",tornillo_allen,24.17,Trusoni
GA4X6,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 6 12.9",tornillo_allen,24.17,Trusoni
GA4X8,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 8 12.9",tornillo_allen,24.17,Trusoni
GA4X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 10 12.9",tornillo_allen,24.74,Trusoni
GA4X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 12 12.9",tornillo_allen,24.62,Trusoni
GA4X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 16 12.9",tornillo_allen,25.26,Trusoni
GA4X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 20 12.9",tornillo_allen,24.42,Trusoni
GA4X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 4 x 0,70 x 25 12.9",tornillo_allen,24.42,Trusoni
GA5X5,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 5 12.9",tornillo_allen,24.68,Trusoni
GA5X6,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 6 12.9",tornillo_allen,24.17,Trusoni
GA5X8,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 8 12.9",tornillo_allen,24.74,Trusoni
GA5X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 10 12.9",tornillo_allen,25.57,Trusoni
GA5X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 12 12.9",tornillo_allen,24.74,Trusoni
GA5X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 16 12.9",tornillo_allen,24.62,Trusoni
GA5X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 20 12.9",tornillo_allen,24.74,Trusoni
GA5X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 25 12.9",tornillo_allen,24.24,Trusoni
GA5X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 30 12.9",tornillo_allen,24.74,Trusoni
GA5X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 35 12.9",tornillo_allen,24.24,Trusoni
GA5X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5 x 0,80 x 50 12.9",tornillo_allen,24.74,Trusoni
GA6X6,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 6 12.9",tornillo_allen,24.35,Trusoni
GA6X8,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 8 12.9",tornillo_allen,24.74,Trusoni
GA6X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 10 12.9",tornillo_allen,24.24,Trusoni
GA6X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 12 12.9",tornillo_allen,24.62,Trusoni
GA6X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 16 12.9",tornillo_allen,24.62,Trusoni
GA6X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 20 12.9",tornillo_allen,24.24,Trusoni
GA6X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 25 12.9",tornillo_allen,24.42,Trusoni
GA6X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 30 12.9",tornillo_allen,24.42,Trusoni
GA6X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 35 12.9",tornillo_allen,24.42,Trusoni
GA6X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 40 12.9",tornillo_allen,24.24,Trusoni
GA6X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 50 12.9",tornillo_allen,24.24,Trusoni
GA6X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 60 12.9",tornillo_allen,24.24,Trusoni
GA6X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 6 x 1,00 x 70 12.9",tornillo_allen,24.24,Trusoni
GA8x6,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 6 12.9",tornillo_allen,25.57,Trusoni
GA8X8,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 8 12.9",tornillo_allen,26.11,Trusoni
GA8X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 10 12.9",tornillo_allen,25.31,Trusoni
GA8X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 12 12.9",tornillo_allen,25.31,Trusoni
GA8X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 16 12.9",tornillo_allen,26.12,Trusoni
GA8X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 20 12.9",tornillo_allen,26.12,Trusoni
GA8X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 25 12.9",tornillo_allen,26.12,Trusoni
GA8X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 30 12.9",tornillo_allen,25.31,Trusoni
GA8X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 35 12.9",tornillo_allen,26.12,Trusoni
GA8X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 40 12.9",tornillo_allen,25.31,Trusoni
GA8X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 50 12.9",tornillo_allen,25.31,Trusoni
GA8X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 60 12.9",tornillo_allen,25.31,Trusoni
GA8X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 70 12.9",tornillo_allen,25.31,Trusoni
GA8X80,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 1 x1,25 x 80 12.9",tornillo_allen,24.8,Trusoni
GA10X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 10 12.9",tornillo_allen,25.57,Trusoni
GA10X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 12 12.9",tornillo_allen,25.6,Trusoni
GA10X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 16 12.9",tornillo_allen,24.8,Trusoni
GA10X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 20 12.9",tornillo_allen,26.4,Trusoni
GA10X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 25 12.9",tornillo_allen,26.4,Trusoni
GA10X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 30 12.9",tornillo_allen,26.4,Trusoni
GA10X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 35 12.9",tornillo_allen,26.4,Trusoni
GA10X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 40 12.9",tornillo_allen,25.6,Trusoni
GA10X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 50 12.9",tornillo_allen,25.6,Trusoni
GA10X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x1,50 x 60 12.9",tornillo_allen,26.4,Trusoni
GA10X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 70 12.9",tornillo_allen,25.6,Trusoni
GA10X80,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 80 12.9",tornillo_allen,25.6,Trusoni
GA12X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 12 12.9",tornillo_allen,24.95,Trusoni
GA12X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 16 12.9",tornillo_allen,27.06,Trusoni
GA12X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 20 12.9",tornillo_allen,24.8,Trusoni
GA12X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 25 12.9",tornillo_allen,24.8,Trusoni
GA12X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 30 12.9",tornillo_allen,25.35,Trusoni
GA12X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 35 12.9",tornillo_allen,24.8,Trusoni
GA12X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 40 12.9",tornillo_allen,25.0,Trusoni
GA12X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 50 12.9",tornillo_allen,24.62,Trusoni
GA12X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 60 12.9",tornillo_allen,24.8,Trusoni
GA12X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 70 12.9",tornillo_allen,24.62,Trusoni
GA14X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 16 12.9",tornillo_allen,25.0,Trusoni
GA14X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 20 12.9",tornillo_allen,24.17,Trusoni
GA14X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 25 12.9",tornillo_allen,24.17,Trusoni
GA14X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 30 12.9",tornillo_allen,24.74,Trusoni
GA14X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 35 12.9",tornillo_allen,24.17,Trusoni
GA14X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 40 12.9",tornillo_allen,25.0,Trusoni
GA14X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 50 12.9",tornillo_allen,24.17,Trusoni
GA14X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 60 12.9",tornillo_allen,24.17,Trusoni
GA14X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 70 12.9",tornillo_allen,24.17,Trusoni
GA16X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 16 12.9",tornillo_allen,25.81,Trusoni
GA16X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 20 12.9",tornillo_allen,25.0,Trusoni
GA16X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 25 12.9",tornillo_allen,25.0,Trusoni
GA16X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 30 12.9",tornillo_allen,25.0,Trusoni
GA16X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 35 12.9",tornillo_allen,25.0,Trusoni
GA16X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 40 12.9",tornillo_allen,25.83,Trusoni
GA16X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 50 12.9",tornillo_allen,25.0,Trusoni
GA16X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 60 12.9",tornillo_allen,25.0,Trusoni
GA16X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 70 12.9",tornillo_allen,25.0,Trusoni
CÓDIGO,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 DESCRIPCIÓN,tornillo_allen,22.74,Trusoni
GA3/16X3/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/16,tornillo_allen,26.67,Trusoni
GA3/16X1/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/4,tornillo_allen,39.15,Trusoni
GA3/16X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/16,tornillo_allen,25.31,Trusoni
GA3/16X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/8,tornillo_allen,25.57,Trusoni
GA3/16X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/2,tornillo_allen,38.94,Trusoni
GA3/16X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/8,tornillo_allen,25.57,Trusoni
GA3/16X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/4,tornillo_allen,25.57,Trusoni
GA1/4X1/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/4,tornillo_allen,58.11,Trusoni
GA1/4X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/16,tornillo_allen,43.77,Trusoni
GA1/4X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/8,tornillo_allen,44.03,Trusoni
GA1/4X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/2,tornillo_allen,59.24,Trusoni
GA1/4X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/8,tornillo_allen,44.03,Trusoni
GA1/4X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/4,tornillo_allen,44.6,Trusoni
GA1/4X7/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 7/8,tornillo_allen,44.03,Trusoni
GA1/4x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1,tornillo_allen,45.13,Trusoni
GA1/4X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/4,tornillo_allen,44.34,Trusoni
GA1/4X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/2,tornillo_allen,44.34,Trusoni
GA5/16X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/16,tornillo_allen,37.15,Trusoni
GA5/16X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/8,tornillo_allen,37.1,Trusoni
GA5/16X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1/2,tornillo_allen,49.98,Trusoni
GA5/16X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/8,tornillo_allen,37.1,Trusoni
GA5/16X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/4,tornillo_allen,37.98,Trusoni
GA5/16x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1,tornillo_allen,53.36,Trusoni
GA5/16X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/4,tornillo_allen,39.69,Trusoni
GA5/16X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/2,tornillo_allen,39.69,Trusoni
GA3/8X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/8,tornillo_allen,25.22,Trusoni
GA3/8X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1/2,tornillo_allen,39.19,Trusoni
GA3/8X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 5/8,tornillo_allen,24.62,Trusoni
GA3/8X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/4,tornillo_allen,37.57,Trusoni
GA3/8x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1,tornillo_allen,25.05,Trusoni
GA3/8X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/4,tornillo_allen,24.62,Trusoni
GA3/8X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/2,tornillo_allen,24.74,Trusoni
GA3/8x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 2,tornillo_allen,25.53,Trusoni
GA3/8X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 21/2,tornillo_allen,24.74,Trusoni
GA3/8x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3,tornillo_allen,24.68,Trusoni
GA1/2X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1/2 wht,tornillo_allen,46.98,Trusoni
GA1/2X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 5/8,tornillo_allen,25.35,Trusoni
GA1/2X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3/4,tornillo_allen,26.14,Trusoni
GA1/2x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1,tornillo_allen,34.27,Trusoni
GA1/2X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/4,tornillo_allen,25.1,Trusoni
GA1/2X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/2,tornillo_allen,24.62,Trusoni
GA1/2x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 2,tornillo_allen,25.05,Trusoni
GA1/2X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 21/2,tornillo_allen,44.21,Trusoni
GA1/2x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3,tornillo_allen,25.86,Trusoni
GANC1/2X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 5/8,tornillo_allen,25.35,Trusoni
GANC1/2X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 11/2,tornillo_allen,25.1,Trusoni
GANC1/2X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 21/2,tornillo_allen,25.1,Trusoni
GA5/8X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 5/8,tornillo_allen,24.74,Trusoni
GA5/8X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3/4,tornillo_allen,24.74,Trusoni
GA5/8x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 1,tornillo_allen,34.27,Trusoni
GA5/8X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/4,tornillo_allen,24.49,Trusoni
GA5/8X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/2,tornillo_allen,25.1,Trusoni
GA5/8x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 2,tornillo_allen,24.24,Trusoni
GA5/8X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 21/2,tornillo_allen,24.31,Trusoni
GA5/8x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3,tornillo_allen,24.42,Trusoni
AB3X6,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 6 10.9",tornillo_allen,34.8,Trusoni
AB3X8,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 8 10.9",tornillo_allen,34.8,Trusoni
AB3X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 10 10.9",tornillo_allen,34.61,Trusoni
AB3X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 12 10.9",tornillo_allen,35.39,Trusoni
AB3X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 16 10.9",tornillo_allen,35.39,Trusoni
AB3X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 20 10.9",tornillo_allen,34.61,Trusoni
AB3X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 25 10.9",tornillo_allen,34.61,Trusoni
