codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_granel,precio_fraccionado,proveedor,descripcion
112MA00000Y0000,tuerca,autofrenante,27,,,,métrico,,natural,1330.6119536153592,1410.4486708322806,efepe,Tca autofrenante MA 27 3.00
112MA00000Z0000,tuerca,autofrenante,30,,,,métrico,,natural,1461.253854515776,1548.929085786723,efepe,Tca autofrenante MA 30 3.00
112NC00000H0000,tuerca,autofrenante,1/2,,12,,imperial,,natural,133.07705298342,141.0616761624252,efepe,Tca autofrenante MA 1/2 12
112MB00000Q0000,tuerca,autofrenante,10,,,,métrico,,natural,78.38041621410001,83.08324118694601,efepe,Tca autofrenante MB 10 1.25
112MB00000R0000,tuerca,autofrenante,12,,,,métrico,,natural,109.5968590353,116.172670577418,efepe,Tca autofrenante MB 12 1.25
112MB00000R1000,tuerca,autofrenante,12,,,,métrico,,natural,118.5934932,125.709102792,efepe,Tca autofrenante MB 12 1.50
112MB00000S0000,tuerca,autofrenante,14,,,,métrico,,natural,162.05405534136,171.7772986618416,efepe,Tca autofrenante MB 14 1.50
112MB00000T0000,tuerca,autofrenante,16,,,,métrico,,natural,219.1937180706,232.345341154836,efepe,Tca autofrenante MB 16 1.50
112MB00000U0000,tuerca,autofrenante,18,,,,métrico,,natural,303.2961205923408,321.4938878278812,efepe,Tca autofrenante MB 18 1.50
112MB00000V0000,tuerca,autofrenante,20,,,,métrico,,natural,438.094396411159,464.3800601958285,efepe,Tca autofrenante MB 20 1.50
112MB00000W0000,tuerca,autofrenante,22,,,,métrico,,natural,547.91643334428,580.7914193449368,efepe,Tca autofrenante MB 22 1.50
112MB00000X0000,tuerca,autofrenante,24,,,,métrico,,natural,889.3293112431,942.689069917686,efepe,Tca autofrenante MB 24 2.00
112NC00000C0000,tuerca,autofrenante,3/16,,24,,imperial,UNC,natural,24.70697775,26.189396415,efepe,Tca autofrenante UNC 3/16 24
112NC00000D0000,tuerca,autofrenante,1/4,,20,,imperial,UNC,natural,27.34831838466,28.9892174877396,efepe,Tca autofrenante UNC 1/4 20
112NC00000E0000,tuerca,autofrenante,5/16,,18,,imperial,UNC,natural,35.356014586620006,37.4773754618172,efepe,Tca autofrenante UNC 5/16 18
112NC00000F0000,tuerca,autofrenante,3/8,,16,,imperial,UNC,natural,56.189597078160006,59.560972902849606,efepe,Tca autofrenante UNC 3/8 16
112NC00000G0000,tuerca,autofrenante,7/16,,14,,imperial,UNC,natural,72.12601091939854,76.45357157456245,efepe,Tca autofrenante UNC 7/16 14
112NC00000H1000,tuerca,autofrenante,1/2,,13,,imperial,UNC,natural,131.31264534570002,139.19140406644203,efepe,Tca autofrenante UNC 1/2 13
112NC00000I0000,tuerca,autofrenante,9/16,,12,,imperial,UNC,natural,217.1734994708709,230.2039094391232,efepe,Tca autofrenante UNC 9/16 12
112NC00000J0000,tuerca,autofrenante,5/8,,11,,imperial,UNC,natural,281.08370905524004,297.94873159855445,efepe,Tca autofrenante UNC 5/8 11
112NC00000K0000,tuerca,autofrenante,3/4,,10,,imperial,UNC,natural,384.64086502296,407.7193169243377,efepe,Tca autofrenante UNC 3/4 10
112NC00000L0000,tuerca,autofrenante,7/8,,9,,imperial,UNC,natural,614.4281669792691,651.2938569980253,efepe,Tca autofrenante UNC 7/8 9
112NC00000M0000,tuerca,autofrenante,1,,8,,imperial,UNC,natural,873.1347636021189,925.522849418246,efepe,Tca autofrenante UNC 1 8
112NF00000C0000,tuerca,autofrenante,3/16,,,,imperial,UNF,natural,24.70697775,26.189396415,efepe,Tca autofrenante UNF 3/16
112NF00000D0000,tuerca,autofrenante,1/4,,28,,imperial,UNF,natural,26.354109600000005,27.93535617600001,efepe,Tca autofrenante UNF 1/4 28
112NF00000E0000,tuerca,autofrenante,5/16,,24,,imperial,UNF,natural,36.3060802377,38.484445051962,efepe,Tca autofrenante UNF 5/16 24
112NF00000F0000,tuerca,autofrenante,3/8,,24,,imperial,UNF,natural,54.49242868704332,57.76197440826592,efepe,Tca autofrenante UNF 3/8 24
112NF00000G0000,tuerca,autofrenante,7/16,,20,,imperial,UNF,natural,66.77604290448,70.78260547874879,efepe,Tca autofrenante UNF 7/16 20
112NF00000H0000,tuerca,autofrenante,1/2,,20,,imperial,UNF,natural,129.37858312743,137.1412981150758,efepe,Tca autofrenante UNF 1/2 20
112NF00000I0000,tuerca,autofrenante,9/16,,18,,imperial,UNF,natural,219.05799440616,232.20147407052963,efepe,Tca autofrenante UNF 9/16 18
112NF00000J0000,tuerca,autofrenante,5/8,,18,,imperial,UNF,natural,281.49088004856,298.38033285147355,efepe,Tca autofrenante UNF 5/8 18
112NF00000K0000,tuerca,autofrenante,3/4,,16,,imperial,UNF,natural,403.1964860112,427.388275171872,efepe,Tca autofrenante UNF 3/4 16
112NF00000L0000,tuerca,autofrenante,7/8,,14,,imperial,UNF,natural,676.6503290656199,717.2493488095571,efepe,Tca autofrenante UNF 7/8 14
112NF00000M0000,tuerca,autofrenante,1,,14,,imperial,UNF,natural,1002.25140005718,1062.3864840606109,efepe,Tca autofrenante UNF 1 14
114NCD0000C0000,tuerca,hexagonal,3/16,,24,,imperial,,natural,9.307281715200002,9.865718618112002,efepe,Tca Hexagonal NC - Dicro 3/16 24
114NCD0000D0000,tuerca,hexagonal,1/4,,20,,imperial,,natural,17.742005769600002,18.806526115776,efepe,Tca Hexagonal NC - Dicro 1/4 20
114NCD0000E0000,tuerca,hexagonal,5/16,,18,,imperial,,natural,25.5950247168,27.130726199808,efepe,Tca Hexagonal NC - Dicro 5/16 18
114NCD0000F0000,tuerca,hexagonal,3/8,,16,,imperial,,natural,38.2471107984,40.541937446304,efepe,Tca Hexagonal NC - Dicro 3/8 16
114NCD0000G0000,tuerca,hexagonal,7/16,,14,,imperial,,natural,65.85246349586778,69.80361130561985,efepe,Tca Hexagonal NC - Dicro 7/16 14
114NCD0000H0000,tuerca,hexagonal,1/2,,12,,imperial,,natural,93.3636697056,98.965489887936,efepe,Tca Hexagonal NC - Dicro 1/2 12
114NCD0000H1000,tuerca,hexagonal,1/2,,13,,imperial,,natural,93.3636697056,98.965489887936,efepe,Tca Hexagonal NC - Dicro 1/2 13
114NCD0000I0000,tuerca,hexagonal,9/16,,12,,imperial,,natural,141.44513629120004,149.93184446867204,efepe,Tca Hexagonal NC - Dicro 9/16 12
114NCD0000J0000,tuerca,hexagonal,5/8,,11,,imperial,,natural,174.07525332959997,184.519768529376,efepe,Tca Hexagonal NC - Dicro 5/8 11
114NCD0000K0000,tuerca,hexagonal,3/4,,10,,imperial,,natural,292.7430951984,310.307680910304,efepe,Tca Hexagonal NC - Dicro 3/4 10
114NCD0000L0000,tuerca,hexagonal,7/8,,9,,imperial,,natural,481.7245419000001,510.6280144140001,efepe,Tca Hexagonal NC - Dicro 7/8 9
114NCD0000M0000,tuerca,hexagonal,1,,,,métrico,,natural,711.1344935520001,753.8025631651201,efepe,Tca Hexagonal NC - Dicro 1 8
114NCD0000O0000,tuerca,hexagonal,1/4,,7,,imperial,,natural,1628.410734468,1726.11537853608,efepe,Tca Hexagonal NC - Dicro 1 1/4 7
114NCD0000Q0000,tuerca,hexagonal,1/2,,6,,imperial,,natural,2844.901539900001,3015.595632294001,efepe,Tca Hexagonal NC - Dicro 1 1/2 6
114NCG0000B0000,tuerca,hexagonal,5/32,,32,,imperial,,natural,12.354174,13.09542444,efepe,Tca Hexagonal NC - Galva 5/32 32
114NCG0000C0000,tuerca,hexagonal,3/16,,24,,imperial,,natural,17.648820000000004,18.70774920000001,efepe,Tca Hexagonal NC - Galva 3/16 24
114NCG0000D0000,tuerca,hexagonal,1/4,,20,,imperial,,natural,18.832702845600004,19.962665016336004,efepe,Tca Hexagonal NC - Galva 1/4 20
114NCG0000E0000,tuerca,hexagonal,5/16,,18,,imperial,,natural,25.449598440000003,26.976574346400003,efepe,Tca Hexagonal NC - Galva 5/16 18
114NCG0000F0000,tuerca,hexagonal,3/8,,16,,imperial,,natural,37.66540569120001,39.92533003267201,efepe,Tca Hexagonal NC - Galva 3/8 16
114NCG0000G0000,tuerca,hexagonal,7/16,,14,,imperial,,natural,64.8601194528,68.75172661996801,efepe,Tca Hexagonal NC - Galva 7/16 14
114NCG0000H0000,tuerca,hexagonal,1/2,,12,,imperial,,natural,93.3636697056,98.965489887936,efepe,Tca Hexagonal NC - Galva 1/2 12
114NCG0000H1000,tuerca,hexagonal,1/2,,13,,imperial,,natural,93.3636697056,98.965489887936,efepe,Tca Hexagonal NC - Galva 1/2 13
114NCG0000I0000,tuerca,hexagonal,9/16,,12,,imperial,,natural,138.30038923680002,146.598412591008,efepe,Tca Hexagonal NC - Galva 9/16 12
114NCG0000J0000,tuerca,hexagonal,5/8,,11,,imperial,,natural,171.60300662400002,181.89918702144,efepe,Tca Hexagonal NC - Galva 5/8 11
114NCG0000K0000,tuerca,hexagonal,3/4,,10,,imperial,,natural,288.5984463096,305.914353088176,efepe,Tca Hexagonal NC - Galva 3/4 10
114NCG0000L0000,tuerca,hexagonal,7/8,,9,,imperial,,natural,488.3414374944,517.641923744064,efepe,Tca Hexagonal NC - Galva 7/8 9
114NCG0000M0000,tuerca,hexagonal,1,,,,métrico,,natural,711.1344935520001,753.8025631651201,efepe,Tca Hexagonal NC - Galva 1 8
114NCG0000N0000,tuerca,hexagonal,,,1 1/8,,imperial,,natural,1050.7048498800002,1113.7471408728002,efepe,Tca Hexagonal NC - Galva 1 1/8
114NCG0000O0000,tuerca,hexagonal,,,1 1/4,,imperial,,natural,1571.4763471008005,1665.7649279268485,efepe,Tca Hexagonal NC - Galva 1 1/4
114NCG0000Q0000,tuerca,hexagonal,,,1 1/2,,imperial,,natural,2764.4080956912007,2930.2725814326727,efepe,Tca Hexagonal NC - Galva 1 1/2
114NCG0000R0000,tuerca,hexagonal,,,1 3/4,,imperial,,natural,5222.848659771345,5536.219579357627,efepe,Tca Hexagonal NC - Galva 1 3/4
114NCG0000S0000,tuerca,hexagonal,2,,,,métrico,,natural,7293.345920935199,7730.946676191312,efepe,Tca Hexagonal NC - Galva 2
114NCP0000C0000,tuerca,hexagonal,3/16,,24,,imperial,,natural,14.909723136000004,15.804306524160005,efepe,Tca Hexagonal NC - Pulido 3/16 24
114NCP0000D0000,tuerca,hexagonal,1/4,,20,,imperial,,natural,20.359678752,21.58125947712,efepe,Tca Hexagonal NC - Pulido 1/4 20
114NCP0000E0000,tuerca,hexagonal,5/16,,18,,imperial,,natural,23.8499093952,25.280903958912003,efepe,Tca Hexagonal NC - Pulido 5/16 18
114NCP0000F0000,tuerca,hexagonal,3/8,,16,,imperial,,natural,34.97501957040001,37.073520744624005,efepe,Tca Hexagonal NC - Pulido 3/8 16
114NCP0000G0000,tuerca,hexagonal,7/16,,14,,imperial,,natural,48.17495808595043,51.06545557110746,efepe,Tca Hexagonal NC - Pulido 7/16 14
114NCP0000H0000,tuerca,hexagonal,1/2,,12,,imperial,,natural,86.60134783440002,91.797428704464,efepe,Tca Hexagonal NC - Pulido 1/2 12
114NCP0000H1000,tuerca,hexagonal,1/2,,13,,imperial,,natural,86.60134783440002,91.797428704464,efepe,Tca Hexagonal NC - Pulido 1/2 13
114NCP0000I0000,tuerca,hexagonal,9/16,,12,,imperial,,natural,131.2002782888,139.072294986128,efepe,Tca Hexagonal NC - Pulido 9/16 12
114NCP0000J0000,tuerca,hexagonal,5/8,,11,,imperial,,natural,162.1038750762667,171.83010758084268,efepe,Tca Hexagonal NC - Pulido 5/8 11
114NCP0000K0000,tuerca,hexagonal,3/4,,10,,imperial,,natural,272.63387281200005,288.99190518072004,efepe,Tca Hexagonal NC - Pulido 3/4 10
114NCP0000L0000,tuerca,hexagonal,7/8,,9,,imperial,,natural,351.0078380420268,372.0683083245484,efepe,Tca Hexagonal NC - Pulido 7/8 9
114NCP0000M0000,tuerca,hexagonal,1,,,,métrico,,natural,647.7536440312,686.618862673072,efepe,Tca Hexagonal NC - Pulido 1 8
114NCP0000N0000,tuerca,hexagonal,,,1 1/8,,imperial,,natural,774.9592868209234,821.4568440301788,efepe,Tca Hexagonal NC - Pulido 1 1/8
114NCP0000O0000,tuerca,hexagonal,,,1 1/4,,imperial,,natural,1529.6662925208004,1621.4462700720485,efepe,Tca Hexagonal NC - Pulido 1 1/4
114NCP0000Q0000,tuerca,hexagonal,,,1 1/2,,imperial,,natural,2599.3492715232005,2755.3102278145925,efepe,Tca Hexagonal NC - Pulido 1 1/2
114NFD0000D0000,tuerca,hexagonal,1/4,,28,,imperial,,natural,20.068826198400004,21.272955770304005,efepe,Tca Hexagonal NF 1/4 28
114NFD0000E0000,tuerca,hexagonal,5/16,,24,,imperial,,natural,30.16480011415952,31.97468812100909,efepe,Tca Hexagonal NF 5/16 24
114NFD0000F0000,tuerca,hexagonal,3/8,,24,,imperial,,natural,44.6931528222037,47.37474199153592,efepe,Tca Hexagonal NF 3/8 24
114NFD0000G0000,tuerca,hexagonal,7/16,,20,,imperial,,natural,68.64120264960002,72.75967480857602,efepe,Tca Hexagonal NF 7/16 20
114NFD0000H0000,tuerca,hexagonal,1/2,,20,,imperial,,natural,93.3636697056,98.965489887936,efepe,Tca Hexagonal NF 1/2 20
114NFD0000I0000,tuerca,hexagonal,9/16,,18,,imperial,,natural,144.0447271704,152.68741080062398,efepe,Tca Hexagonal NF 9/16 18
114NFD0000J0000,tuerca,hexagonal,5/8,,18,,imperial,,natural,183.60067446,194.6167149276,efepe,Tca Hexagonal NF 5/8 18
114NFD0000K0000,tuerca,hexagonal,3/4,,16,,imperial,,natural,308.8126987848,327.341460711888,efepe,Tca Hexagonal NF 3/4 16
114NFD0000L0000,tuerca,hexagonal,7/8,,14,,imperial,,natural,514.3000279032001,545.1580295773921,efepe,Tca Hexagonal NF 7/8 14
114NFD0000M0000,tuerca,hexagonal,1,,,,métrico,,natural,798.6083990472001,846.5249029900322,efepe,Tca Hexagonal NF 1 14
115MAD0000D0000,tuerca,hexagonal,3,,,,métrico,,natural,4.362788304,4.62455560224,efepe,Tca Hexagonal MA 3 0.50
115MAD0000G0000,tuerca,hexagonal,4,,,,métrico,,natural,6.527981625688074,6.919660523229359,efepe,Tca Hexagonal MA 4 0.70
115MAD0000K0000,tuerca,hexagonal,5,,,,métrico,,natural,9.250356444770642,9.80537783145688,efepe,Tca Hexagonal MA 5 0.80
115MAD0000M0000,tuerca,hexagonal,6,,,,métrico,,natural,11.28340181724771,11.960405926282574,efepe,Tca Hexagonal MA 6 1.00
115MAD0000O0000,tuerca,hexagonal,7,,,,métrico,,natural,15.857753905321108,16.809219139640373,efepe,Tca Hexagonal MA 7 1.00
115MAD0000P0000,tuerca,hexagonal,8,,,,métrico,,natural,23.8499093952,25.280903958912003,efepe,Tca Hexagonal MA 8 1.25
115MAD0000Q0000,tuerca,hexagonal,10,,,,métrico,,natural,52.77426759788936,55.94072365376272,efepe,Tca Hexagonal MA 10 1.50
115MAD0000R0000,tuerca,hexagonal,12,,,,métrico,,natural,78.38476319520001,83.08784898691201,efepe,Tca Hexagonal MA 12 1.75
115MAD0000S0000,tuerca,hexagonal,14,,,,métrico,,natural,124.5576060792,132.031062443952,efepe,Tca Hexagonal MA 14 2.00
115MAD0000T0000,tuerca,hexagonal,16,,,,métrico,,natural,169.951933628064,180.14904964574785,efepe,Tca Hexagonal MA 16 2.00
115MAD0000U0000,tuerca,hexagonal,18,,,,métrico,,natural,237.9901019832,252.269508102192,efepe,Tca Hexagonal MA 18 2.50
115MAD0000V0000,tuerca,hexagonal,20,,,,métrico,,natural,318.04131810482187,337.1237971911112,efepe,Tca Hexagonal MA 20 2.50
115MAD0000W0000,tuerca,hexagonal,22,,,,métrico,,natural,411.8472158976001,436.5580488514561,efepe,Tca Hexagonal MA 22 2.50
115MAD0000X0000,tuerca,hexagonal,24,,,,métrico,,natural,533.2054438872,565.197770520432,efepe,Tca Hexagonal MA 24 3.00
115MAD0000Y0000,tuerca,hexagonal,27,,,,métrico,,natural,937.9267722216002,994.2023785548962,efepe,Tca Hexagonal MA 27 3.00
115MAD0000Z0000,tuerca,hexagonal,30,,,,métrico,,natural,1411.9056,1496.619936,efepe,Tca Hexagonal MA 30 3.50
115MBD0000Q0000,tuerca,hexagonal,10,,,,métrico,,natural,56.570821675200015,59.96507097571202,efepe,Tca Hexagonal MB 10 1.25
115MBD0000R0000,tuerca,hexagonal,12,,,,métrico,,natural,84.05638799040001,89.09977126982402,efepe,Tca Hexagonal MB 12 1.25
115MBD0000R1000,tuerca,hexagonal,12,,,,métrico,,natural,84.05638799040001,89.09977126982402,efepe,Tca Hexagonal MB 12 1.50
115MBD0000S0000,tuerca,hexagonal,14,,,,métrico,,natural,123.97590097200003,131.41445503032006,efepe,Tca Hexagonal MB 14 1.50
115MBD0000T0000,tuerca,hexagonal,16,,,,métrico,,natural,177.27463141920006,187.91110930435207,efepe,Tca Hexagonal MB 16 1.50
115MBD0000U0000,tuerca,hexagonal,18,,,,métrico,,natural,268.0933412808,284.17894175764803,efepe,Tca Hexagonal MB 18 1.50
115MBD0000V0000,tuerca,hexagonal,20,,,,métrico,,natural,358.2701924388873,379.76640398522056,efepe,Tca Hexagonal MB 20 1.50
115MBD0000W0000,tuerca,hexagonal,22,,,,métrico,,natural,436.7878223688001,462.995091710928,efepe,Tca Hexagonal MB 22 1.50
115MBD0000X0000,tuerca,hexagonal,24,,,,métrico,,natural,512.6968171394462,543.458626167813,efepe,Tca Hexagonal MB 24 2.00
1200000000C0025,tirafondo,,3/16,,1,,imperial,,,24.7389468511536,27.70762047329203,efepe,TIRAFONDO 3/16 1
1200000000C0032,tirafondo,,3/16,,1 1/4,,imperial,,,29.404005400228275,32.93248604825567,efepe,TIRAFONDO 3/16 1 1/4
1200000000C0038,tirafondo,,3/16,,1 1/2,,imperial,,,34.410263183899204,38.53949476596711,efepe,TIRAFONDO 3/16 1 1/2
1200000000C0044,tirafondo,,3/16,,1 3/4,,imperial,,,37.143461277936,41.60067663128832,efepe,TIRAFONDO 3/16 1 3/4
1200000000C0050,tirafondo,,3/16,,2,,imperial,,,40.92788940814081,45.8392361371177,efepe,TIRAFONDO 3/16 2
1200000000C0056,tirafondo,,3/16,,2 1/4,,imperial,,,45.50626347752605,50.96701509482917,efepe,TIRAFONDO 3/16 2 1/4
1200000000C0063,tirafondo,,3/16,,2 1/2,,imperial,,,50.52912373847521,56.59261858709223,efepe,TIRAFONDO 3/16 2 1/2
1200000000C0070,tirafondo,,3/16,,2 3/4,,imperial,,,55.15453589761441,61.773080205328135,efepe,TIRAFONDO 3/16 2 3/4
1200000000C0076,tirafondo,,3/16,,3,,imperial,,,58.448390010940805,65.46219681225371,efepe,TIRAFONDO 3/16 3
1200000000D0025,tirafondo,,1/4,,1,,imperial,,,33.85342981928659,37.91584139760098,efepe,TIRAFONDO 1/4 1
1200000000D0032,tirafondo,,1/4,,1 1/4,,imperial,,,40.22706938402881,45.054317710112265,efepe,TIRAFONDO 1/4 1 1/4
1200000000D0038,tirafondo,,1/4,,1 1/2,,imperial,,,45.3430555600464,50.78422222725196,efepe,TIRAFONDO 1/4 1 1/2
1200000000D0044,tirafondo,,1/4,,1 3/4,,imperial,,,51.6504357770544,57.84848807030093,efepe,TIRAFONDO 1/4 1 3/4
1200000000D0050,tirafondo,,1/4,,2,,imperial,,,56.55617594583841,63.34291705933902,efepe,TIRAFONDO 1/4 2
1200000000D0056,tirafondo,,1/4,,2 1/4,,imperial,,,62.51314615079042,70.01472368888527,efepe,TIRAFONDO 1/4 2 1/4
1200000000D0063,tirafondo,,1/4,,2 1/2,,imperial,,,68.5401983581536,76.76502216113204,efepe,TIRAFONDO 1/4 2 1/2
1200000000D0070,tirafondo,,1/4,,2 3/4,,imperial,,,74.56725056551682,83.51532063337883,efepe,TIRAFONDO 1/4 2 3/4
1200000000D0076,tirafondo,,1/4,,3,,imperial,,,80.52422077046882,90.18712726292507,efepe,TIRAFONDO 1/4 3
1200000000D0082,tirafondo,,1/4,,3 1/4,,imperial,,,86.83160098747682,97.25139310597405,efepe,TIRAFONDO 1/4 3 1/4
1200000000D0090,tirafondo,,1/4,,3 1/2,,imperial,,,92.5783251851952,103.68772420741864,efepe,TIRAFONDO 1/4 3 1/2
1200000000D0100,tirafondo,,1/4,,4,,imperial,,,105.05292161438884,117.6592722081155,efepe,TIRAFONDO 1/4 4
1200000000D0110,tirafondo,,1/4,,4 1/2,,imperial,,,117.45743604117122,131.55232836611177,efepe,TIRAFONDO 1/4 4 1/2
1200000000D0125,tirafondo,,1/4,,5,,imperial,,,129.09104844143042,144.58197425440207,efepe,TIRAFONDO 1/4 5
1200000000D0140,tirafondo,,1/4,,5 1/2,,imperial,,,107.94857751558986,120.90240681746064,efepe,TIRAFONDO 1/4 5 1/2
1200000000D0155,tirafondo,,1/4,,6,,imperial,,,156.2127833745648,174.95831737951258,efepe,TIRAFONDO 1/4 6
1200000000E0025,tirafondo,,5/16,,1,,imperial,,,59.70986605434239,66.87504998086348,efepe,TIRAFONDO 5/16 1
1200000000E0032,tirafondo,,5/16,,1 1/4,,imperial,,,54.06013846849553,60.547355084714994,efepe,TIRAFONDO 5/16 1 1/4
1200000000E0038,tirafondo,,5/16,,1 1/2,,imperial,,,75.32970114462493,84.36926528197992,efepe,TIRAFONDO 5/16 1 1/2
1200000000E0044,tirafondo,,5/16,,1 3/4,,imperial,,,66.55600654072157,74.54272732560815,efepe,TIRAFONDO 5/16 1 3/4
1200000000E0050,tirafondo,,5/16,,2,,imperial,,,90.405783110448,101.25447708370176,efepe,TIRAFONDO 5/16 2
1200000000E0056,tirafondo,,5/16,,2 1/4,,imperial,,,100.4275094552496,112.47881058987956,efepe,TIRAFONDO 5/16 2 1/4
1200000000E0063,tirafondo,,5/16,,2 1/2,,imperial,,,110.5193178024624,123.7816359387579,efepe,TIRAFONDO 5/16 2 1/2
1200000000E0070,tirafondo,,5/16,,2 3/4,,imperial,,,119.62997811591842,133.98557548982862,efepe,TIRAFONDO 5/16 2 3/4
1200000000E0076,tirafondo,,5/16,,3,,imperial,,,127.47916238597284,142.77666187228957,efepe,TIRAFONDO 5/16 3
1200000000E0082,tirafondo,,5/16,,3 1/4,,imperial,,,137.01031471389604,153.45155247956356,efepe,TIRAFONDO 5/16 3 1/4
1200000000E0090,tirafondo,,5/16,,3 1/2,,imperial,,,141.87765015724682,158.90296817611645,efepe,TIRAFONDO 5/16 3 1/2
1200000000E0100,tirafondo,,5/16,,4,,imperial,,,161.11852354334883,180.4527463685507,efepe,TIRAFONDO 5/16 4
1200000000E0110,tirafondo,,5/16,,4 1/2,,imperial,,,180.7414842184848,202.43046232470297,efepe,TIRAFONDO 5/16 4 1/2
1200000000E0125,tirafondo,,5/16,,5,,imperial,,,201.1353469201441,225.27158855056135,efepe,TIRAFONDO 5/16 5
1200000000E0140,tirafondo,,5/16,,5 1/2,,imperial,,,217.955027498832,244.10963079869185,efepe,TIRAFONDO 5/16 5 1/2
1200000000E0155,tirafondo,,5/16,,6,,imperial,,,236.8070861474448,265.2239364851381,efepe,TIRAFONDO 5/16 6
1200000000F0038,tirafondo,,3/8,,1 1/2,,imperial,,,107.8562017108368,120.79894591613724,efepe,TIRAFONDO 3/8 1 1/2
1200000000F0044,tirafondo,,3/8,,1 3/4,,imperial,,,124.46563628229124,139.4015126361662,efepe,TIRAFONDO 3/8 1 3/4
1200000000F0050,tirafondo,,3/8,,2,,imperial,,,134.13695261503682,150.23338692884124,efepe,TIRAFONDO 3/8 2
1200000000F0056,tirafondo,,3/8,,2 1/4,,imperial,,,145.06974499118402,162.4781143901261,efepe,TIRAFONDO 3/8 2 1/4
1200000000F0063,tirafondo,,3/8,,2 1/2,,imperial,,,158.87589946619042,177.94100740213327,efepe,TIRAFONDO 3/8 2 1/2
1200000000F0070,tirafondo,,3/8,,2 3/4,,imperial,,,181.44693115668625,203.22056289548857,efepe,TIRAFONDO 3/8 2 3/4
1200000000F0076,tirafondo,,3/8,,3,,imperial,,,185.36689637762404,207.6109239429389,efepe,TIRAFONDO 3/8 3
1200000000F0082,tirafondo,,3/8,,3 1/4,,imperial,,,197.3509187899392,221.0330290447319,efepe,TIRAFONDO 3/8 3 1/4
1200000000F0090,tirafondo,,3/8,,3 1/2,,imperial,,,206.67182511062884,231.4724441239043,efepe,TIRAFONDO 3/8 3 1/2
1200000000F0100,tirafondo,,3/8,,4,,imperial,,,236.7370041450336,265.14544464243767,efepe,TIRAFONDO 3/8 4
1200000000F0110,tirafondo,,3/8,,4 1/2,,imperial,,,263.7886570757568,295.44329592484763,efepe,TIRAFONDO 3/8 4 1/2
1200000000F0125,tirafondo,,3/8,,5,,imperial,,,293.8538361101617,329.1162964433811,efepe,TIRAFONDO 3/8 5
1200000000F0140,tirafondo,,3/8,,5 1/2,,imperial,,,319.50384899266083,357.8443108717801,efepe,TIRAFONDO 3/8 5 1/2
1200000000F0155,tirafondo,,3/8,,6,,imperial,,,346.27517391373925,387.828194783388,efepe,TIRAFONDO 3/8 6
122CHG0000C0000,arandela,,3/16,,,,imperial,,,6193.3330950750005,6936.533066484,efepe,Arandela Chapista 3/16
122CHG0000D0000,arandela,,1/4,,,,imperial,,,5974.2762975,6691.1894532,efepe,Arandela Chapista 1/4
122CHG0000E0000,arandela,,5/16,,,,imperial,,,5987.552467049999,6706.058763095999,efepe,Arandela Chapista 5/16
122CHG0000F0000,arandela,,3/8,,,,imperial,,,5987.552467049999,6706.058763095999,efepe,Arandela Chapista 3/8
122CHG0000G0000,arandela,,7/16,,,,imperial,,,5781.771839024999,6475.584459708,efepe,Arandela Chapista 7/16
122CHG0000H0000,arandela,,1/2,,,,imperial,,,5781.771839024999,6475.584459708,efepe,Arandela Chapista 1/2
122G000000A0000,arandela,plana,1/8,,,,imperial,,natural,7288.617082950001,8163.251132904001,efepe,Arandela Plana 1/8
122G000000B0000,arandela,plana,5/32,,,,imperial,,natural,6425.666062200001,7196.745989664001,efepe,Arandela Plana 5/32
122G000000C0000,arandela,plana,3/16,,,,imperial,,natural,6326.094790575,7085.226165444,efepe,Arandela Plana 3/16
122G000000D0000,arandela,plana,1/4,,,,imperial,,natural,6133.5903321,6869.621171952,efepe,Arandela Plana 1/4
122G000000E0000,arandela,plana,5/16,,,,imperial,,natural,6034.019060475,6758.101347731999,efepe,Arandela Plana 5/16
122G000000F0000,arandela,plana,3/8,,,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 3/8
122G000000G0000,arandela,plana,7/16,,,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 7/16
122G000000H0000,arandela,plana,1/2,,,,imperial,,natural,6034.019060475,6758.101347731999,efepe,Arandela Plana 1/2
122G000000I0000,arandela,plana,9/16,,,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 9/16
122G000000J0000,arandela,plana,5/8,,,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 5/8
122G000000K0000,arandela,plana,3/4,,,,imperial,,natural,6034.019060475,6758.101347731999,efepe,Arandela Plana 3/4
122G000000L0000,arandela,plana,7/8,,,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 7/8
122G000000M0000,arandela,plana,1,,,,métrico,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 1
122G000000N0000,arandela,plana,,,1 1/8,,imperial,,natural,6034.019060475,6758.101347731999,efepe,Arandela Plana 1 1/8
122G000000O0000,arandela,plana,,,1 1/4,,imperial,,natural,6034.019060475,6758.101347731999,efepe,Arandela Plana 1 1/4
122G000000Q0000,arandela,plana,,,1 1/2,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 1 1/2
122G000000S0000,arandela,plana,,,1 3/4,,imperial,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 1 3/4
