codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_unitario,proveedor,descripcion
MET-00-0-M24-0300-1-2,tuerca,,M24,3.0,,,métrico,,zinc,955.8835,borroni,"TU MET M24 - 3,00 ZA"
MET-00-0-M24-0300-2-2,tuerca,,M24,3.0,,,métrico,,,955.8835,borroni,"TU MET M24 - 3,00 ZD"
MET-00-0-M24-0300-3-2,tuerca,,M24,3.0,,,métrico,,natural,902.4204,borroni,TU MET M24 - 3 NAT
PES-00-0-102-1200-1-1,tuerca,,1/2,12,,,imperial,,zinc,204.6048,borroni,TU PES  1/2- 12 ZA
PES-00-0-102-1200-2-1,tuerca,,1/2,12,,,imperial,,,204.6048,borroni,TU PES  1/2- 12 ZD
PES-00-0-102-1200-3-1,tuerca,,1/2,12,,,imperial,,natural,186.7518,borroni,TU PES  1/2- 12 NAT
PES-00-0-308-1600-1-1,tuerca,,3/8,16,,,imperial,,zinc,100.2033,borroni,TU PES  3/8 - 16 ZA
PES-00-0-308-1600-2-1,tuerca,,3/8,16,,,imperial,,,100.2033,borroni,TU PES  3/8 - 16 ZD
PES-00-0-308-1600-3-1,tuerca,,3/8,16,,,imperial,,natural,91.4688,borroni,TU PES  3/8 - 16 NAT
PES-00-0-516-1800-1-1,tuerca,,5/16,18,,,imperial,,zinc,56.6582,borroni,TU PES  5/16 - 18 ZA
PES-00-0-516-1800-2-1,tuerca,,5/16,18,,,imperial,,,56.6582,borroni,TU PES  5/16 - 18 ZD
PES-00-0-516-1800-3-1,tuerca,,5/16,18,,,imperial,,natural,51.7135,borroni,TU PES  5/16 - 18 NAT
PES-00-0-716-1400-1-1,tuerca,,7/16,14,,,imperial,,zinc,133.7849,borroni,TU PES  7/16  - 14 ZA
PES-00-0-716-1400-2-1,tuerca,,7/16,14,,,imperial,,,133.7849,borroni,TU PES  7/16  - 14 ZD
PES-00-0-716-1400-3-1,tuerca,,7/16,14,,,imperial,,natural,122.1089,borroni,TU PES  7/16  - 14 NAT
01-0--M05--1--1,varilla,,M5,,,,métrico,,zinc,1678.6,borroni,VR 1010 - M5 RD ZA
01-0--M05--1--3,varilla,,M5,,,,métrico,,natural,1416.128,borroni,VR 1010 - M5 RD NAT
01-0--M06--1--1,varilla,,M6,,,,métrico,,zinc,1247.6576,borroni,VR 1010 - M6 RD ZA
01-0--M06--1--3,varilla,,M6,,,,métrico,,natural,1055.992,borroni,VR 1010 - M6 RD NAT
01-0--M07--1--1,varilla,,M7,,,,métrico,,zinc,1939.8512,borroni,VR 1010 - M7 RD ZA
01-0--M07--1--3,varilla,,M7,,,,métrico,,natural,1639.5344,borroni,VR 1010 - M7 RD NAT
01-0--M08--1--1,varilla,,M8,,,,métrico,,zinc,1939.8512,borroni,VR 1010 - M8 RD ZA
01-0--M08--1--3,varilla,,M8,,,,métrico,,natural,1639.5344,borroni,VR 1010 - M8 RD NAT
01-0--M10--1--1,varilla,,M10,,,,métrico,,zinc,2789.528,borroni,VR 1010 - M10 RD ZA
01-0--M10--1--3,varilla,,M10,,,,métrico,,natural,2350.04,borroni,VR 1010 - M10 RD NAT
01-0--M12--1--1,varilla,,M12,,,,métrico,,zinc,4807.5104,borroni,VR 1010 - M12 RD ZA
01-0--M12--1--3,varilla,,M12,,,,métrico,,natural,4050.6144,borroni,VR 1010 - M12 RD NAT
01-0--M14--1--1,varilla,,M14,,,,métrico,,zinc,6326.1856,borroni,VR 1010 - M14 RD ZA
01-0--M14--1--3,varilla,,M14,,,,métrico,,natural,5359.312,borroni,VR 1010 - M14 RD NAT
01-0--M16--1--1,varilla,,M16,,,,métrico,,zinc,7849.744,borroni,VR 1010 - M16 RD ZA
01-0--M16--1--3,varilla,,M16,,,,métrico,,natural,6619.1776,borroni,VR 1010 - M16 RD NAT
01-0--M18--1--1,varilla,,M18,,,,métrico,,zinc,11402.272,borroni,VR 1010 - M18 RD ZA
01-0--M18--1--3,varilla,,M18,,,,métrico,,natural,9613.8,borroni,VR 1010 - M18 RD NAT
01-0--M20--1--1,varilla,,M20,,,,métrico,,zinc,15772.736,borroni,VR 1010 - M20 RD ZA
01-0--M20--1--3,varilla,,M20,,,,métrico,,natural,13294.512,borroni,VR 1010 - M20 RD NAT
01-0--M22--1--1,varilla,,M22,,,,métrico,,zinc,28200.48,borroni,VR 1010 - M22 RD ZA
01-0--M22--1--3,varilla,,M22,,,,métrico,,natural,23805.6,borroni,VR 1010 - M22 RD NAT
01-0--M24--1--1,varilla,,M24,,,,métrico,,zinc,39920.16,borroni,VR 1010 - M24 RD ZA
01-0--M24--1--3,varilla,,M24,,,,métrico,,natural,33864.992,borroni,VR 1010 - M24 RD NAT
01-0--M27--1--1,varilla,,M27,,,,métrico,,zinc,65312.8,borroni,VR 1010 - M27 RD ZA
01-0--M27--1--3,varilla,,M27,,,,métrico,,natural,55302.24,borroni,VR 1010 - M27 RD NAT
01-1--100--1--1,varilla,,1010,,,,imperial,UNC,zinc,23872.744,borroni,VR 1010 UNC - 1 RD ZA
01-1--100--1--3,varilla,,1010,,,,imperial,UNC,natural,20576.584,borroni,VR 1010 UNC - 1 RD NAT
01-1--102--1--1,varilla,,1010,,,,imperial,UNC,zinc,5005.28,borroni,VR 1010 UNC - 1/2 RD ZA
01-1--102--1--3,varilla,,1010,,,,imperial,UNC,natural,4244.7216,borroni,VR 1010 UNC - 1/2 RD NAT
01-1--104--1--1,varilla,,1010,,,,imperial,UNC,zinc,1139.0064,borroni,VR 1010 UNC - 1/4 RD ZA
01-1--104--1--3,varilla,,1010,,,,imperial,UNC,natural,961.9904,borroni,VR 1010 UNC - 1/4 RD NAT
01-1--108--1--1,varilla,,1010,,,,imperial,UNC,zinc,1134.1232,borroni,VR 1010 UNC - 1/8 RD ZA
01-1--108--1--3,varilla,,1010,,,,imperial,UNC,natural,940.016,borroni,VR 1010 UNC - 1/8 RD NAT
01-1--112--1--1,varilla,,1010,,,,imperial,UNC,zinc,65740.08,borroni,VR 1010 UNC - 1 1/2 RD ZA
01-1--112--1--3,varilla,,1010,,,,imperial,UNC,natural,55387.696,borroni,VR 1010 UNC - 1 1/2 RD NAT
01-1--114--1--1,varilla,,1010,,,,imperial,UNC,zinc,41629.28,borroni,VR 1010 UNC - 1 1/4 RD ZA
01-1--114--1--3,varilla,,1010,,,,imperial,UNC,natural,35073.584,borroni,VR 1010 UNC - 1 1/4 RD NAT
01-1--118--1--1,varilla,,1010,,,,imperial,UNC,zinc,38088.96,borroni,VR 1010 UNC - 1 1/8 RD ZA
01-1--118--1--3,varilla,,1010,,,,imperial,UNC,natural,32265.744,borroni,VR 1010 UNC - 1 1/8 RD NAT
01-1--200--1--1,varilla,,1010,,,,imperial,UNC,zinc,184218.72,borroni,VR 1010 UNC - 2 RD ZA
01-1--200--1--3,varilla,,1010,,,,imperial,UNC,natural,155969.408,borroni,VR 1010 UNC - 2 RD NAT
01-1--304--1--1,varilla,,1010,,,,imperial,UNC,zinc,10761.352,borroni,VR 1010 UNC - 3/4 RD ZA
01-1--304--1--3,varilla,,1010,,,,imperial,UNC,natural,9070.544,borroni,VR 1010 UNC - 3/4 RD NAT
01-1--304--3--3,varilla,,3/4,1430,,,imperial,UNC,natural,12971.0,borroni,VR 1010 UNC - 3/4 - 1430 MM RD NAT
01-1--308--1--1,varilla,,1010,,,,imperial,UNC,zinc,2535.6016,borroni,VR 1010 UNC - 3/8 RD ZA
01-1--308--1--3,varilla,,1010,,,,imperial,UNC,natural,2136.4,borroni,VR 1010 UNC - 3/8 RD NAT
01-1--316--1--1,varilla,,1010,,,,imperial,UNC,zinc,1064.5376,borroni,VR 1010 UNC - 3/16 RD ZA
01-1--316--1--3,varilla,,1010,,,,imperial,UNC,natural,830.144,borroni,VR 1010 UNC - 3/16 RD NAT
01-1--508--1--1,varilla,,1010,,,,imperial,UNC,zinc,7372.4112,borroni,VR 1010 UNC - 5/8 RD ZA
01-1--508--1--3,varilla,,1010,,,,imperial,UNC,natural,6217.5344,borroni,VR 1010 UNC - 5/8 RD NAT
01-1--516--1--1,varilla,,1010,,,,imperial,UNC,zinc,1794.576,borroni,VR 1010 UNC - 5/16 RD ZA
01-1--516--1--3,varilla,,1010,,,,imperial,UNC,natural,1518.6752,borroni,VR 1010 UNC - 5/16 RD NAT
01-1--516--3--3,varilla,,5/16,650,,,imperial,UNC,natural,987.6272,borroni,VR 1010 UNC - 5/16 - 650 MM RD NAT
01-1--532--1--1,varilla,,1010,,,,imperial,UNC,zinc,970.536,borroni,VR 1010 UNC - 5/32 RD ZA
01-1--532--1--3,varilla,,1010,,,,imperial,UNC,natural,741.0256,borroni,VR 1010 UNC - 5/32 RD NAT
01-1--708--1--1,varilla,,1010,,,,imperial,UNC,zinc,18031.216,borroni,VR 1010 UNC - 7/8 RD ZA
01-1--708--1--3,varilla,,1010,,,,imperial,UNC,natural,15546.888,borroni,VR 1010 UNC - 7/8 RD NAT
01-1--716--1--1,varilla,,1010,,,,imperial,UNC,zinc,3605.0224,borroni,VR 1010 UNC - 7/16 RD ZA
01-1--716--1--3,varilla,,1010,,,,imperial,UNC,natural,3055.6624,borroni,VR 1010 UNC - 7/16 RD NAT
01-1--916--1--1,varilla,,1010,,,,imperial,UNC,zinc,5857.3984,borroni,VR 1010 UNC - 9/16 RD ZA
01-1--916--1--3,varilla,,1010,,,,imperial,UNC,natural,4966.2144,borroni,VR 1010 UNC - 9/16 RD NAT
01-3--102--1--1,varilla,,1/2,,,,imperial,BSW,zinc,4578.0,borroni,VR 1010 BSW - 1/2 RD ZA
01-3--102--1--3,varilla,,1/2,,,,imperial,BSW,natural,3857.728,borroni,VR 1010 BSW - 1/2 RD NAT
01-3--102--9--3,varilla,,1/2,2900,,,imperial,BSW,natural,11187.4112,borroni,VR 1010 BSW - 1/2 - 2900 MM RD NAT
01-4--516--1--1,varilla,,5/16,1350,,,imperial,UNC,zinc,2422.0672,borroni,VR 1010 UNC - 5/16 - 1350 MM - RD ZA - AT 50 UN
01-5--100--1--3,varilla,,1010,,,,imperial,UNC,natural,10287.6816,borroni,VR 1010 UNC - 1 - 500 MM RD NAT - AT 5 UN
01-5--114--1--3,varilla,,1/4,500,,,imperial,UNC,natural,17536.792,borroni,VR 1010 UNC - 1 1/4 - 500 MM RD NAT - AT 4 UN
01-5--304--1--3,varilla,,3/4,500,,,imperial,UNC,natural,4535.272,borroni,VR 1010 UNC - 3/4 - 500 MM RD NAT
01-5--308--1--3,varilla,,1010,,,,imperial,UNC,natural,1003.4976,borroni,VR 1010 UNC - 3/8 RD NAT - 470 MM
01-5--508--1--3,varilla,,5/8,500,,,imperial,UNC,natural,3108.1568,borroni,VR 1010 UNC - 5/8 - 500 MM RD NAT
01-6--100--1--1,varilla,,1010,,,,imperial,UNC,zinc,23872.744,borroni,VR 1010 UNC - 1 RD ZA - AT 5 UN
01-6--118--1--3,varilla,,1/8,500,,,imperial,UNC,natural,16132.872,borroni,VR 1010 UNC - 1 1/8 - 500 MM RD NAT- AT 5 UN
01-6--304--1--1,varilla,,1010,,,,imperial,UNC,zinc,10761.352,borroni,VR 1010 UNC - 3/4 RD ZA - AT 5 UN
01-6--308--1--3,varilla,,1010,,,,imperial,UNC,natural,6409.2,borroni,VR 1010 UNC - 3/8 RD NAT - 3000 MM
01-6--508--1--1,varilla,,1010,,,,imperial,UNC,zinc,7372.4112,borroni,VR 1010 UNC - 5/8 RD ZA - AT 5 UN
01-6--708--1--1,varilla,,1010,,,,imperial,UNC,zinc,18031.216,borroni,VR 1010 UNC - 7/8 RD ZA - AT 5 UN
01-7--102--1--1,varilla,,1/2,,,,imperial,BSW,zinc,4578.0,borroni,VR 1010 BSW - 1/2 RD ZA - AT 25 UN
01-7--104--1--1,varilla,,1010,,,,imperial,UNC,zinc,1139.0064,borroni,VR 1010 UNC - 1/4 RD ZA - AT 25 UN
01-7--308--1--1,varilla,,1010,,,,imperial,UNC,zinc,2535.6016,borroni,VR 1010 UNC - 3/8 RD ZA - AT 25 UN
01-7--516--1--1,varilla,,1010,,,,imperial,UNC,zinc,1794.576,borroni,VR 1010 UNC - 5/16 RD ZA - AT 25 UN
01-8--102--5--3,varilla,,1/2,830,,,imperial,BSW,natural,3202.1584,borroni,VR 1010 BSW - 1/2 - 830 MM RD NAT
01-8--102--9--3,varilla,,1/2,3000,,,imperial,BSW,natural,11573.184,borroni,VR 1010 BSW - 1/2 - 3000 MM RD NAT
01-8--112--1--3,varilla,,1/2,750,,,imperial,UNC,natural,41540.1616,borroni,VR 1010 UNC - 1 1/2 - 750 MM RD NAT - AT 4 UN
01-8--114--1--3,varilla,,1/4,750,,,imperial,UNC,natural,26304.5776,borroni,VR 1010 UNC - 1 1/4 - 750 MM RD NAT - AT 4 UN
01-8--304--1--3,varilla,,3/4,400,,,imperial,UNC,natural,3628.2176,borroni,VR 1010 UNC - 3/4 - 400 MM RD NAT
01-8--308--1--3,varilla,,1010,,,,imperial,UNC,natural,789.8576,borroni,VR 1010 UNC - 3/8 RD NAT - 370 MM
01-8--508--1--3,varilla,,5/8,400,,,imperial,UNC,natural,2486.7696,borroni,VR 1010 UNC - 5/8 - 400 MM RD NAT
01-8--710--2--1,varilla,,1/2,,,,imperial,BSW,zinc,6867.0,borroni,VR 1010 BSW - 1/2 RD ZA - 1500 MM
01-9--100--9--3,varilla,,1010,,,,imperial,UNC,natural,59672.704,borroni,VR 1010 UNC - 1 - 2900 MM RD NAT
01-9--102--3--3,varilla,,1/2,900,,,imperial,BSW,natural,3471.9552,borroni,VR 1010 BSW - 1/2 - 900 MM RD NAT
01-9--102--4--3,varilla,,1/2,670,,,imperial,BSW,natural,2584.4336,borroni,VR 1010 BSW - 1/2 - 670 MM RD NAT
01-9--102--5--3,varilla,,1/2,1200,,,imperial,BSW,natural,4629.2736,borroni,VR 1010 BSW - 1/2 - 1200 MM RD NAT
01-9--102--6--3,varilla,,1/2,730,,,imperial,BSW,natural,2816.3856,borroni,VR 1010 BSW - 1/2 - 730 MM RD NAT
01-9--102--7--3,varilla,,1/2,800,,,imperial,BSW,natural,3086.1824,borroni,VR 1010 BSW - 1/2 - 800 MM RD NAT
01-9--102--8--3,varilla,,1/2,1110,,,imperial,BSW,natural,4282.5664,borroni,VR 1010 BSW - 1/2 - 1110 MM RD NAT
01-9--102--9--3,varilla,,1/2,2900,,,imperial,UNC,natural,12309.3264,borroni,VR 1010 UNC - 1/2 - 2900 MM RD NAT
01-9--304--9--3,varilla,,3/4,2900,,,imperial,UNC,natural,26304.5776,borroni,VR 1010 UNC - 3/4 - 2900 MM RD NAT
01-9--308--1--3,varilla,,1010,,,,imperial,UNC,natural,1346.5424,borroni,VR 1010 UNC - 3/8 RD NAT - 630 MM
01-9--508--9--3,varilla,,5/8,2900,,,imperial,UNC,natural,18031.216,borroni,VR 1010 UNC - 5/8 - 2900 MM RD NAT
01-9--516--1--3,varilla,,5/16,370,,,imperial,UNC,natural,561.568,borroni,VR 1010 UNC - 5/16 - 370 MM RD NAT
01-9--516--2--3,varilla,,5/16,420,,,imperial,UNC,natural,637.2576,borroni,VR 1010 UNC - 5/16 - 420 MM RD NAT
01-9--516--3--3,varilla,,5/16,620,,,imperial,UNC,natural,941.2368,borroni,VR 1010 UNC - 5/16 - 620 MM RD NAT
01-9--516--5--3,varilla,,5/16,720,,,imperial,UNC,natural,1093.8368,borroni,VR 1010 UNC - 5/16 - 720 MM RD NAT
01-9--516--6--3,varilla,,5/16,730,,,imperial,UNC,natural,1108.4864,borroni,VR 1010 UNC - 5/16 - 730 MM RD NAT
01-9--708--9--3,varilla,,7/8,2900,,,imperial,UNC,natural,45086.5856,borroni,VR 1010 UNC - 7/8 - 2900 MM RD NAT
01-9--710--2--1,varilla,,1/2,,,,imperial,BSW,zinc,7715.456,borroni,VR 1010 BSW - 1/2 RD ZA - 2000 MM
03-1--304--1--3,varilla,,1040/45,,,,imperial,UNC,natural,9816.7165,borroni,VR 1040/45 - UNC 3/4 RD NAT
03-1--308--1--3,varilla,,1040,,,,imperial,UNC,natural,2452.6947,borroni,VR 1040 - UNC 3/8 RD NAT
REC-5--00--01--0163--2,arandela,,,,,,otro,,zinc,4.386,borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 1,0 KG - CAR"
REC-5--00--10--0488--2,arandela,,,,,4.8,otro,,zinc,2.897,borroni,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - FRACCIONADO"
REC-5--00--12--0163--2,arandela,,,,,,otro,,zinc,3.23,borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900"
REC-5--00--12--0163--3,arandela,,,,,,otro,,zinc,3.23,borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900 - CAR"
REC-5--00--12--0183--2,arandela,,,,,,otro,,zinc,3.183,borroni,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - RS 900"
REC-5--00--12--0193--2,arandela,,,,,,otro,,zinc,3.099,borroni,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900"
REC-5--00--12--0193--3,arandela,,,,,,otro,,zinc,3.099,borroni,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900 - CAR"
REC-5--00--12--0203--2,arandela,,,,,,otro,,zinc,3.065,borroni,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - RS 900"
REC-5--00--12--0219--2,arandela,,,,,,otro,,zinc,2.97,borroni,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900"
REC-5--00--12--0219--3,arandela,,,,,,otro,,zinc,2.97,borroni,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900 - CAR"
REC-5--00--12--0234--2,arandela,,,,,,otro,,zinc,2.97,borroni,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - RS 900"
REC-5--00--12--0249--2,arandela,,,,,,otro,,zinc,2.886,borroni,"ALE GALVANIZADO REC Nº 12,5 (2,49 MM) - RS 900"
REC-5--00--12--0264--2,arandela,,,,,,otro,,zinc,2.887,borroni,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - RS 900"
REC-5--00--12--0295--2,arandela,,,,,,otro,,zinc,2.886,borroni,"ALE GALVANIZADO REC Nº 11 (2,94 MM) - RS 900"
REC-5--00--12--0325--2,arandela,,,,,,otro,,zinc,2.858,borroni,"ALE GALVANIZADO REC Nº 10 (3,25 MM) - RS 900"
REC-5--00--12--0366--2,arandela,,,,,,otro,,zinc,2.858,borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900"
REC-5--00--12--0366--9,arandela,,,,,,otro,,zinc,2.858,borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900 - CAR"
REC-5--00--12--0406--2,arandela,,,,,,otro,,zinc,2.886,borroni,"ALE GALVANIZADO REC Nº 8 (4,06 MM) - RS 900"
REC-5--00--12--0488--2,arandela,,,,,4.8,otro,,zinc,2.813,borroni,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - RS 900"
REC-5--00--12--0538--2,arandela,,,,,,otro,,zinc,2.783,borroni,"ALE GALVANIZADO REC Nº 5 (5,38 MM) - RS 900"
REC-5--00--13--0193--2,arandela,,,,,,otro,,zinc,3.191,borroni,"ALE GALVANIZADO REC Nº 14,5  (1,93 MM) - FRACCIONADO"
REC-5--00--13--0219--2,arandela,,,,,,otro,,zinc,3.058,borroni,"ALE GALVANIZADO REC Nº 13.5  (2,19 MM) - FRACCIONADO"
REC-5--00--13--0234--2,arandela,,,,,,otro,,zinc,3.058,borroni,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - FRACCIONADO"
REC-5--00--14--0163--2,arandela,,,,,,otro,,zinc,3.325,borroni,"ALE GALVANIZADO REC Nº 16 (1,63MM) - FRACCIONADO"
REC-5--00--14--0163--3,arandela,,,,,,otro,,zinc,3.325,borroni,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - FRACCIONADO - CAR"
REC-5--00--14--0183--2,arandela,,,,,,otro,,zinc,3.278,borroni,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - FRACCIONADO"
REC-5--00--14--0203--2,arandela,,,,,,otro,,zinc,3.154,borroni,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - FRACCIONADO"
REC-5--14--10--0249--2,arandela,,,,,,otro,,zinc,2.973,borroni,"ALE GALVANIZADO REC Nº 12,50 (2,49 MM) - FRACCIONADO"
REC-5--14--10--0264--2,arandela,,,,,,otro,,zinc,2.973,borroni,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - FRACCIONADO"
REC-5--14--10--0294--2,arandela,,,,,,otro,,zinc,2.973,borroni,"ALE GALVANIZADO REC Nº 11 (2,94 MM) - FRACCIONADO"
REC-5--14--10--0325--2,arandela,,,,,,otro,,zinc,2.944,borroni,"ALE GALVANIZADO REC Nº 10 (3,25 MM) - FRACCIONADO"
REC-5--14--10--0366--2,arandela,,,,,,otro,,zinc,2.944,borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - FRACCIONADO"
REC-5--14--10--0366--3,arandela,,,,,,otro,,zinc,2.944,borroni,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - FRACCIONADO - CAR"
REC-5--14--10--0406--2,arandela,,,,,,otro,,zinc,2.973,borroni,"ALE GALVANIZADO REC Nº 8 (4,06MM) - FRACCIONADO"
REC-0--00--01--0163--2,arandela,,,,,,otro,,,4.092,borroni,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 1,0 KG"
REC-0--00--12--0163--2,arandela,,,,,,otro,,,3.64,borroni,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 900"
REC-0--00--12--0163--3,arandela,,,,,,otro,,,3.64,borroni,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 900 - CAR"
REC-0--00--12--0183--2,arandela,,,,,,otro,,,3.888,borroni,"ALE NEGRO RECOCIDO COM - 1,83 MM - RS 900"
REC-0--00--12--0203--2,arandela,,,,,,otro,,,3.778,borroni,"ALE NEGRO RECOCIDO COM - 2,03 MM - RS 900"
REC-0--00--12--0294--2,arandela,,,,,,otro,,,3.778,borroni,"ALE NEGRO RECOCIDO COM - 2,94 MM - RS 900"
REC-0--00--12--0366--2,arandela,,,,,,otro,,,3.633,borroni,"ALE NEGRO RECOCIDO COM - 3,66 MM - RS 900"
REC-0--00--12--0406--2,arandela,,,,,,otro,,,3.633,borroni,"ALE NEGRO RECOCIDO COM - 4,06 MM - RS 900"
REC-0--01--00--0600--1,arandela,,,,,,otro,,natural,3.633,borroni,"ALE 1010 - NEGRO RECOCIDO - 6,00 MM - FRACCIONADO"
REC-0--14--00--0163--1,arandela,,,,,,otro,,natural,3.64,borroni,"ALE 1005 - NEGRO RECOCIDO - 1,63 MM - FRACCIONADO"
REC-0--14--00--0163--3,arandela,,,,,,otro,,,3.64,borroni,"ALE 1005 - NEGRO RECOCIDO - 1,63 MM - FRACC - CAR"
REC-0--14--00--0180--1,arandela,,,,,,otro,,natural,3.888,borroni,"ALE 1005 - NEGRO RECOCIDO - 1,83 MM - FRACCIONADO"
REC-0--14--00--0203--1,arandela,,,,,,otro,,natural,3.778,borroni,"ALE 1005 - NEGRO RECOCIDO - 2,03 MM FRACCIONADO"
REC-0--14--00--0203--3,arandela,,,,,,otro,,,3.778,borroni,"ALE 1005 - NEGRO RECOCIDO - 2,03 MM FRACC - CAR"
REC-0--14--00--0294--1,arandela,,,,,,otro,,natural,3.778,borroni,"ALE 1005 - NEGRO RECOCIDO - 2,94 MM - FRACCIONADO"
REC-0--14--00--0366--1,arandela,,,,,,otro,,natural,3.633,borroni,"ALE  1005 - NEGRO RECOCIDO - 3,66 MM - FRACCIONADO"
REC-0--14--00--0366--3,arandela,,,,,,otro,,,3.633,borroni,"ALE  1005 - NEGRO RECOCIDO - 3,66 MM - FRACC - CAR"
REC-0--14--00--0406--1,arandela,,,,,,otro,,natural,3.633,borroni,"ALE  1005 - NEGRO RECOCIDO - 4,06 MM - FRACCIONADO"
REC-0--14--00--0406--3,arandela,,,,,,otro,,,3.633,borroni,"ALE  1005 - NEGRO RECOCIDO - 4,06 MM - FRACC - CAR"
GAL-0--00--06--1614--2,arandela,,16/14,,,,imperial,,,4.873,borroni,ALE OVAL MR 16/14 - RS 36 KG
GAL-0--00--07--1715--2,arandela,,17/15,,,,imperial,,,4.702,borroni,ALE OVAL AR  17/15 - RS 43 KG
PUA-0--00--04--1016--2,arandela,,,,,,otro,,,144.001,borroni,"ALE PUAS 500 MTS (16 - 101,6)"
PUA-0--00--05--1016--2,arandela,,,,,,otro,,,132.079,borroni,ALE PUAS 500 MTS (16 - 127)
PUA-0--00--05--3016--2,arandela,,,,,,otro,,,162.849,borroni,"ALE PUAS 500 MTS (15 - 101,6)"
PUA-0--00--06--1016--2,arandela,,,,,,otro,,,34.761,borroni,"ALE PUAS 100 MTS (16 - 101,6)"
1-0--1--04106350,clavo,anillado,4.1,,63.5,,otro,,zinc,9.251,borroni,"CABEZA DE PLOMO ANILLADO 4,1 X 63,5 - CAJA 19 KG - BOLSA 1 KG"
1-0--2--04107620,clavo,anillado,4.1,,76.2,,otro,,zinc,8.607,borroni,"CABEZA DE PLOMO ANILLADO 4,1 X 76,2 - CAJA 23 KG - BOLSA 1 KG"
1-0--3--04106350,clavo,,4.1,,63.5,,otro,,zinc,9.251,borroni,"CABEZA DE PLOMO 4,1 X 63,5 - CAJA 20 KG - BOLSA 1 KG"
1-0--3--04107620,clavo,,4.1,,76.2,,otro,,zinc,8.607,borroni,"CABEZA DE PLOMO 4,1 X 76,2 - CAJA 23 KG - BOLSA 1 KG"
1-0--3--04110160,clavo,,4.1,,101.6,,otro,,zinc,8.245,borroni,"CABEZA DE PLOMO 4,1 X 101,6 - CAJA 30 KG - BOLSA 1 KG"
1-0--4--04110160,clavo,anillado,4.1,,101.6,,otro,,zinc,8.245,borroni,"CABEZA DE PLOMO ANILLADO 4,1 X 101,6 - CAJA 27 KG - BOLSA 1 KG"
2-1--2--00820000,clavo,cabeza chata,8,,20,,imperial,,zinc,6.711,borroni,CABEZA CHATA 8/20 - CAJA 20 KG - BOLSA 1 KG
2-1--2--01025000,clavo,cabeza chata,10,,25,,imperial,,zinc,6.195,borroni,CABEZA CHATA 10/25 - CAJA 20 KG - BOLSA 1 KG
2-1--2--01035000,clavo,cabeza chata,10,,30,,imperial,,zinc,6.195,borroni,CABEZA CHATA 10/30 - CAJA 20 KG - BOLSA 1 KG
2-1--2--01230000,clavo,cabeza chata,12,,30,,imperial,,zinc,6.024,borroni,CABEZA CHATA 12/30 - CAJA 20 KG - BOLSA 1 KG
2-1--2--01240000,clavo,cabeza chata,12,,40,,imperial,,zinc,6.024,borroni,CABEZA CHATA 12/40 - CAJA 20 KG - BOLSA 1 KG
2-1--2--01440000,clavo,cabeza chata,14,,40,,imperial,,zinc,5.704,borroni,CABEZA CHATA 14/40 - CAJA 20 KG - BOLSA 1 KG
3-1--2--00820020,clavo,cabeza perdida,8,,20,,imperial,,zinc,6.872,borroni,CABEZA PERDIDA  8/20  - CAJA 20 KG -BOLSA 1 KG
3-1--2--01025020,clavo,cabeza perdida,10,,25,,imperial,,zinc,6.29,borroni,CABEZA PERDIDA 10/25 - CAJA 20 KG -BOLSA 1 KG
3-1--2--01030020,clavo,cabeza perdida,10,,30,,imperial,,zinc,6.29,borroni,CABEZA PERDIDA 10/30 - CAJA 20 KG -BOLSA 1 KG
3-1--2--01035020,clavo,cabeza perdida,10,,35,,imperial,,zinc,6.29,borroni,CABEZA PERDIDA 10/35 - CAJA 20 KG -BOLSA 1 KG
3-1--2--01230020,clavo,cabeza perdida,12,,30,,imperial,,zinc,6.021,borroni,CABEZA PERDIDA 12/30 - CAJA 20 KG -BOLSA 1 KG
