tipo_de_producto,codigo_de_producto,descripcion,unid_de_medida,cant_minimo,precio,fecha_de_vigencia,proveedor,hoja_origen
VAR,01-1--516--3--3,VR 1010 UNC - 5/16 - 650 MM RD NAT,UN,0,987.6272,2025-09-24,borroni,VARILLAS
VAR,01-1--532--1--1,VR 1010 UNC - 5/32 RD ZA,UN,0,970.536,2025-09-24,borroni,VARILLAS
VAR,01-1--532--1--3,VR 1010 UNC - 5/32 RD NAT,UN,0,741.0256,2025-09-24,borroni,VARILLAS
VAR,01-1--708--1--1,VR 1010 UNC - 7/8 RD ZA,UN,0,18031.216,2025-09-24,borroni,VARILLAS
VAR,01-1--708--1--3,VR 1010 UNC - 7/8 RD NAT,UN,0,15546.888,2025-09-24,borroni,VARILLAS
VAR,01-1--716--1--1,VR 1010 UNC - 7/16 RD ZA,UN,0,3605.0224,2025-09-24,borroni,VARILLAS
VAR,01-1--716--1--3,VR 1010 UNC - 7/16 RD NAT,UN,0,3055.6624,2025-09-24,borroni,VARILLAS
VAR,01-1--916--1--1,VR 1010 UNC - 9/16 RD ZA,UN,0,5857.3984,2025-09-24,borroni,VARILLAS
VAR,01-1--916--1--3,VR 1010 UNC - 9/16 RD NAT,UN,0,4966.2144,2025-09-24,borroni,VARILLAS
VAR,01-3--102--1--1,VR 1010 BSW - 1/2 RD ZA,UN,0,4578.0,2025-09-24,borroni,VARILLAS
VAR,01-3--102--1--3,VR 1010 BSW - 1/2 RD NAT,UN,0,3857.728,2025-09-24,borroni,VARILLAS
VAR,01-3--102--9--3,VR 1010 BSW - 1/2 - 2900 MM RD NAT,UN,0,11187.4112,2025-09-24,borroni,VARILLAS
VAR,01-4--516--1--1,VR 1010 UNC - 5/16 - 1350 MM - RD ZA - AT 50 UN,UN,0,2422.0672,2025-09-24,borroni,VARILLAS
VAR,01-5--100--1--3,VR 1010 UNC - 1 - 500 MM RD NAT - AT 5 UN,UN,0,10287.6816,2025-09-24,borroni,VARILLAS
VAR,01-5--114--1--3,VR 1010 UNC - 1 1/4 - 500 MM RD NAT - AT 4 UN,UN,0,17536.792,2025-09-24,borroni,VARILLAS
VAR,01-5--304--1--3,VR 1010 UNC - 3/4 - 500 MM RD NAT,UN,0,4535.272,2025-09-24,borroni,VARILLAS
VAR,01-5--308--1--3,VR 1010 UNC - 3/8 RD NAT - 470 MM,UN,0,1003.4976,2025-09-24,borroni,VARILLAS
VAR,01-5--508--1--3,VR 1010 UNC - 5/8 - 500 MM RD NAT,UN,0,3108.1568,2025-09-24,borroni,VARILLAS
VAR,01-6--100--1--1,VR 1010 UNC - 1 RD ZA - AT 5 UN,UN,0,23872.744,2025-09-24,borroni,VARILLAS
VAR,01-6--118--1--3,VR 1010 UNC - 1 1/8 - 500 MM RD NAT- AT 5 UN,UN,0,16132.872,2025-09-24,borroni,VARILLAS
VAR,01-6--304--1--1,VR 1010 UNC - 3/4 RD ZA - AT 5 UN,UN,0,10761.352,2025-09-24,borroni,VARILLAS
VAR,01-6--308--1--3,VR 1010 UNC - 3/8 RD NAT - 3000 MM,UN,0,6409.2,2025-09-24,borroni,VARILLAS
VAR,01-6--508--1--1,VR 1010 UNC - 5/8 RD ZA - AT 5 UN,UN,0,7372.4112,2025-09-24,borroni,VARILLAS
VAR,01-6--708--1--1,VR 1010 UNC - 7/8 RD ZA - AT 5 UN,UN,0,18031.216,2025-09-24,borroni,VARILLAS
VAR,01-7--102--1--1,VR 1010 BSW - 1/2 RD ZA - AT 25 UN,UN,0,4578.0,2025-09-24,borroni,VARILLAS
VAR,01-7--104--1--1,VR 1010 UNC - 1/4 RD ZA - AT 25 UN,UN,0,1139.0064,2025-09-24,borroni,VARILLAS
VAR,01-7--308--1--1,VR 1010 UNC - 3/8 RD ZA - AT 25 UN,UN,0,2535.6016,2025-09-24,borroni,VARILLAS
VAR,01-7--516--1--1,VR 1010 UNC - 5/16 RD ZA - AT 25 UN,UN,0,1794.576,2025-09-24,borroni,VARILLAS
VAR,01-8--102--5--3,VR 1010 BSW - 1/2 - 830 MM RD NAT,UN,0,3202.1584,2025-09-24,borroni,VARILLAS
VAR,01-8--102--9--3,VR 1010 BSW - 1/2 - 3000 MM RD NAT,UN,0,11573.184,2025-09-24,borroni,VARILLAS
VAR,01-8--112--1--3,VR 1010 UNC - 1 1/2 - 750 MM RD NAT - AT 4 UN,UN,0,41540.1616,2025-09-24,borroni,VARILLAS
VAR,01-8--114--1--3,VR 1010 UNC - 1 1/4 - 750 MM RD NAT - AT 4 UN,UN,0,26304.5776,2025-09-24,borroni,VARILLAS
VAR,01-8--304--1--3,VR 1010 UNC - 3/4 - 400 MM RD NAT,UN,0,3628.2176,2025-09-24,borroni,VARILLAS
VAR,01-8--308--1--3,VR 1010 UNC - 3/8 RD NAT - 370 MM,UN,0,789.8576,2025-09-24,borroni,VARILLAS
VAR,01-8--508--1--3,VR 1010 UNC - 5/8 - 400 MM RD NAT,UN,0,2486.7696,2025-09-24,borroni,VARILLAS
VAR,01-8--710--2--1,VR 1010 BSW - 1/2 RD ZA - 1500 MM,UN,0,6867.0,2025-09-24,borroni,VARILLAS
VAR,01-9--100--9--3,VR 1010 UNC - 1 - 2900 MM RD NAT,UN,0,59672.704,2025-09-24,borroni,VARILLAS
VAR,01-9--102--3--3,VR 1010 BSW - 1/2 - 900 MM RD NAT,UN,0,3471.9552,2025-09-24,borroni,VARILLAS
VAR,01-9--102--4--3,VR 1010 BSW - 1/2 - 670 MM RD NAT,UN,0,2584.4336,2025-09-24,borroni,VARILLAS
VAR,01-9--102--5--3,VR 1010 BSW - 1/2 - 1200 MM RD NAT,UN,0,4629.2736,2025-09-24,borroni,VARILLAS
VAR,01-9--102--6--3,VR 1010 BSW - 1/2 - 730 MM RD NAT,UN,0,2816.3856,2025-09-24,borroni,VARILLAS
VAR,01-9--102--7--3,VR 1010 BSW - 1/2 - 800 MM RD NAT,UN,0,3086.1824,2025-09-24,borroni,VARILLAS
VAR,01-9--102--8--3,VR 1010 BSW - 1/2 - 1110 MM RD NAT,UN,0,4282.5664,2025-09-24,borroni,VARILLAS
VAR,01-9--102--9--3,VR 1010 UNC - 1/2 - 2900 MM RD NAT,UN,0,12309.3264,2025-09-24,borroni,VARILLAS
VAR,01-9--304--9--3,VR 1010 UNC - 3/4 - 2900 MM RD NAT,UN,0,26304.5776,2025-09-24,borroni,VARILLAS
VAR,01-9--308--1--3,VR 1010 UNC - 3/8 RD NAT - 630 MM,UN,0,1346.5424,2025-09-24,borroni,VARILLAS
VAR,01-9--508--9--3,VR 1010 UNC - 5/8 - 2900 MM RD NAT,UN,0,18031.216,2025-09-24,borroni,VARILLAS
VAR,01-9--516--1--3,VR 1010 UNC - 5/16 - 370 MM RD NAT,UN,0,561.568,2025-09-24,borroni,VARILLAS
VAR,01-9--516--2--3,VR 1010 UNC - 5/16 - 420 MM RD NAT,UN,0,637.2576,2025-09-24,borroni,VARILLAS
VAR,01-9--516--3--3,VR 1010 UNC - 5/16 - 620 MM RD NAT,UN,0,941.2368,2025-09-24,borroni,VARILLAS
VAR,01-9--516--5--3,VR 1010 UNC - 5/16 - 720 MM RD NAT,UN,0,1093.8368,2025-09-24,borroni,VARILLAS
VAR,01-9--516--6--3,VR 1010 UNC - 5/16 - 730 MM RD NAT,UN,0,1108.4864,2025-09-24,borroni,VARILLAS
VAR,01-9--708--9--3,VR 1010 UNC - 7/8 - 2900 MM RD NAT,UN,0,45086.5856,2025-09-24,borroni,VARILLAS
VAR,01-9--710--2--1,VR 1010 BSW - 1/2 RD ZA - 2000 MM,UN,0,7715.456,2025-09-24,borroni,VARILLAS
VAR,03-1--304--1--3,VR 1040/45 - UNC 3/4 RD NAT,UN,0,9816.7165,2025-09-24,borroni,VARILLAS
VAR,03-1--308--1--3,VR 1040 - UNC 3/8 RD NAT,UN,0,2452.6947,2025-09-24,borroni,VARILLAS
ALE,REC-5--00--01--0163--2,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 1,0 KG - CAR",KG,0,4.386,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--10--0488--2,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - FRACCIONADO",KG,0,2.897,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0163--2,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900",KG,0,3.23,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0163--3,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - RS 900 - CAR",KG,0,3.23,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0183--2,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - RS 900",KG,0,3.183,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0193--2,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900",KG,0,3.099,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0193--3,"ALE GALVANIZADO REC Nº 14,5 (1,93 MM) - RS 900 - CAR",KG,0,3.099,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0203--2,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - RS 900",KG,0,3.065,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0219--2,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900",KG,0,2.97,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0219--3,"ALE GALVANIZADO REC Nº 13,5 (2,19 MM) - RS 900 - CAR",KG,0,2.97,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0234--2,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - RS 900",KG,0,2.97,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0249--2,"ALE GALVANIZADO REC Nº 12,5 (2,49 MM) - RS 900",KG,0,2.886,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0264--2,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - RS 900",KG,0,2.887,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0295--2,"ALE GALVANIZADO REC Nº 11 (2,94 MM) - RS 900",KG,0,2.886,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0325--2,"ALE GALVANIZADO REC Nº 10 (3,25 MM) - RS 900",KG,0,2.858,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0366--2,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900",KG,0,2.858,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0366--9,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - RS 900 - CAR",KG,0,2.858,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0406--2,"ALE GALVANIZADO REC Nº 8 (4,06 MM) - RS 900",KG,0,2.886,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0488--2,"ALE GALVANIZADO REC Nº 6 (4,88 MM) - RS 900",KG,0,2.813,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--12--0538--2,"ALE GALVANIZADO REC Nº 5 (5,38 MM) - RS 900",KG,0,2.783,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--13--0193--2,"ALE GALVANIZADO REC Nº 14,5  (1,93 MM) - FRACCIONADO",KG,0,3.191,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--13--0219--2,"ALE GALVANIZADO REC Nº 13.5  (2,19 MM) - FRACCIONADO",KG,0,3.058,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--13--0234--2,"ALE GALVANIZADO REC Nº 13 (2,34 MM) - FRACCIONADO",KG,0,3.058,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--14--0163--2,"ALE GALVANIZADO REC Nº 16 (1,63MM) - FRACCIONADO",KG,0,3.325,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--14--0163--3,"ALE GALVANIZADO REC Nº 16 (1,63 MM) - FRACCIONADO - CAR",KG,0,3.325,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--14--0183--2,"ALE GALVANIZADO REC Nº 15 (1,83 MM) - FRACCIONADO",KG,0,3.278,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--00--14--0203--2,"ALE GALVANIZADO REC Nº 14 (2,03 MM) - FRACCIONADO",KG,0,3.154,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0249--2,"ALE GALVANIZADO REC Nº 12,50 (2,49 MM) - FRACCIONADO",KG,0,2.973,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0264--2,"ALE GALVANIZADO REC Nº 12 (2,64 MM) - FRACCIONADO",KG,0,2.973,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0294--2,"ALE GALVANIZADO REC Nº 11 (2,94 MM) - FRACCIONADO",KG,0,2.973,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0325--2,"ALE GALVANIZADO REC Nº 10 (3,25 MM) - FRACCIONADO",KG,0,2.944,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0366--2,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - FRACCIONADO",KG,0,2.944,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0366--3,"ALE GALVANIZADO REC Nº 9 (3,66 MM) - FRACCIONADO - CAR",KG,0,2.944,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-5--14--10--0406--2,"ALE GALVANIZADO REC Nº 8 (4,06MM) - FRACCIONADO",KG,0,2.973,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--01--0163--2,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 1,0 KG",KG,0,4.092,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0163--2,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 900",KG,0,3.64,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0163--3,"ALE NEGRO RECOCIDO COM - 1,63 MM - RS 900 - CAR",KG,0,3.64,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0183--2,"ALE NEGRO RECOCIDO COM - 1,83 MM - RS 900",KG,0,3.888,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0203--2,"ALE NEGRO RECOCIDO COM - 2,03 MM - RS 900",KG,0,3.778,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0294--2,"ALE NEGRO RECOCIDO COM - 2,94 MM - RS 900",KG,0,3.778,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0366--2,"ALE NEGRO RECOCIDO COM - 3,66 MM - RS 900",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--00--12--0406--2,"ALE NEGRO RECOCIDO COM - 4,06 MM - RS 900",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--01--00--0600--1,"ALE 1010 - NEGRO RECOCIDO - 6,00 MM - FRACCIONADO",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0163--1,"ALE 1005 - NEGRO RECOCIDO - 1,63 MM - FRACCIONADO",KG,0,3.64,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0163--3,"ALE 1005 - NEGRO RECOCIDO - 1,63 MM - FRACC - CAR",KG,0,3.64,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0180--1,"ALE 1005 - NEGRO RECOCIDO - 1,83 MM - FRACCIONADO",KG,0,3.888,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0203--1,"ALE 1005 - NEGRO RECOCIDO - 2,03 MM FRACCIONADO",KG,0,3.778,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0203--3,"ALE 1005 - NEGRO RECOCIDO - 2,03 MM FRACC - CAR",KG,0,3.778,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0294--1,"ALE 1005 - NEGRO RECOCIDO - 2,94 MM - FRACCIONADO",KG,0,3.778,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0366--1,"ALE  1005 - NEGRO RECOCIDO - 3,66 MM - FRACCIONADO",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0366--3,"ALE  1005 - NEGRO RECOCIDO - 3,66 MM - FRACC - CAR",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0406--1,"ALE  1005 - NEGRO RECOCIDO - 4,06 MM - FRACCIONADO",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,REC-0--14--00--0406--3,"ALE  1005 - NEGRO RECOCIDO - 4,06 MM - FRACC - CAR",KG,0,3.633,2024-11-21,borroni,ALE-CLAVOS
ALE,GAL-0--00--06--1614--2,ALE OVAL MR 16/14 - RS 36 KG,KG,0,4.873,2024-11-21,borroni,ALE-CLAVOS
ALE,GAL-0--00--07--1715--2,ALE OVAL AR  17/15 - RS 43 KG,KG,0,4.702,2024-11-21,borroni,ALE-CLAVOS
PUA,PUA-0--00--04--1016--2,"ALE PUAS 500 MTS (16 - 101,6)",UN,0,144.001,2024-11-21,borroni,ALE-CLAVOS
PUA,PUA-0--00--05--1016--2,ALE PUAS 500 MTS (16 - 127),UN,0,132.079,2024-11-21,borroni,ALE-CLAVOS
PUA,PUA-0--00--05--3016--2,"ALE PUAS 500 MTS (15 - 101,6)",UN,0,162.849,2024-11-21,borroni,ALE-CLAVOS
PUA,PUA-0--00--06--1016--2,"ALE PUAS 100 MTS (16 - 101,6)",UN,0,34.761,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--1--04106350,"CABEZA DE PLOMO ANILLADO 4,1 X 63,5 - CAJA 19 KG - BOLSA 1 KG",KG,0,9.251,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--2--04107620,"CABEZA DE PLOMO ANILLADO 4,1 X 76,2 - CAJA 23 KG - BOLSA 1 KG",KG,0,8.607,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--3--04106350,"CABEZA DE PLOMO 4,1 X 63,5 - CAJA 20 KG - BOLSA 1 KG",KG,0,9.251,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--3--04107620,"CABEZA DE PLOMO 4,1 X 76,2 - CAJA 23 KG - BOLSA 1 KG",KG,0,8.607,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--3--04110160,"CABEZA DE PLOMO 4,1 X 101,6 - CAJA 30 KG - BOLSA 1 KG",KG,0,8.245,2024-11-21,borroni,ALE-CLAVOS
CLA,1-0--4--04110160,"CABEZA DE PLOMO ANILLADO 4,1 X 101,6 - CAJA 27 KG - BOLSA 1 KG",KG,0,8.245,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--00820000,CABEZA CHATA 8/20 - CAJA 20 KG - BOLSA 1 KG,KG,0,6.711,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--01025000,CABEZA CHATA 10/25 - CAJA 20 KG - BOLSA 1 KG,KG,0,6.195,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--01035000,CABEZA CHATA 10/30 - CAJA 20 KG - BOLSA 1 KG,KG,0,6.195,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--01230000,CABEZA CHATA 12/30 - CAJA 20 KG - BOLSA 1 KG,KG,0,6.024,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--01240000,CABEZA CHATA 12/40 - CAJA 20 KG - BOLSA 1 KG,KG,0,6.024,2024-11-21,borroni,ALE-CLAVOS
CLA,2-1--2--01440000,CABEZA CHATA 14/40 - CAJA 20 KG - BOLSA 1 KG,KG,0,5.704,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--00820020,CABEZA PERDIDA  8/20  - CAJA 20 KG -BOLSA 1 KG,KG,0,6.872,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01025020,CABEZA PERDIDA 10/25 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.29,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01030020,CABEZA PERDIDA 10/30 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.29,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01035020,CABEZA PERDIDA 10/35 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.29,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01230020,CABEZA PERDIDA 12/30 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.021,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01235020,CABEZA PERDIDA 12/35 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.021,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01240020,CABEZA PERDIDA 12/40 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.021,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01440000,CABEZA PERDIDA 14/40 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.704,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01450020,CABEZA PERDIDA 14/50 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.673,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01550020,CABEZA PERDIDA 15/50 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.501,2024-11-21,borroni,ALE-CLAVOS
CLA,3-1--2--01663020,CABEZA PERDIDA 16/63 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.404,2024-11-21,borroni,ALE-CLAVOS
CLA,4-1--0--00635009,PUNTA PARIS ESPIR 2 1/2 - CAJA 30  KG,KG,0,5.575,2024-11-21,borroni,ALE-CLAVOS
CLA,4-1--0--00762009,PUNTA PARIS ESPIR 3 - CAJA 30  KG,KG,0,5.425,2024-11-21,borroni,ALE-CLAVOS
CLA,4-1--1--00152009,PUNTA PARIS ESPIR 6 - CAJA 20  KG,KG,0,5.478,2024-11-21,borroni,ALE-CLAVOS
CLA,4-1--2--01270020,PUNTA PARIS ESPIR 5 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.508,2024-11-21,borroni,ALE-CLAVOS
CLA,4-2--2--00381020,PUNTA PARIS ESPIR 1 1/2 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.58,2024-11-21,borroni,ALE-CLAVOS
CLA,4-2--2--00508020,PUNTA PARIS ESPIR 2 - CAJA 20 KG -BOLSA 1 KG,KG,0,6.25,2024-11-21,borroni,ALE-CLAVOS
CLA,4-2--2--00635020,PUNTA PARIS ESPIR 2 1/2 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.652,2024-11-21,borroni,ALE-CLAVOS
CLA,4-2--2--00762020,PUNTA PARIS ESPIR 3 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.508,2024-11-21,borroni,ALE-CLAVOS
CLA,4-2--2--01016020,PUNTA PARIS ESPIR 4 - CAJA 20 KG -BOLSA 1 KG,KG,0,5.508,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00254G36,PUNTA PARIS 1 - CAJA 30 KG,KG,0,5.51,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00381G36,PUNTA PARIS 1 1/2  - CAJA 30 KG,KG,0,4.437,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00508G36,PUNTA PARIS 2  - CAJA 30 KG,KG,0,4.2,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00635G36,PUNTA PARIS 2  1/2  - CAJA 30 KG,KG,0,3.99,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00762G36,PUNTA PARIS 3  - CAJA 30 KG,KG,0,4.035,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--00889G36,PUNTA PARIS 3 1/2  - CAJA 30 KG,KG,0,4.068,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--01016G36,PUNTA PARIS 4  - CAJA 30 KG,KG,0,4.068,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--0--01270G36,PUNTA PARIS 5  - CAJA 30 KG,KG,0,4.455,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--1--01770G36,PUNTA PARIS 7  - CAJA 20 KG,KG,0,4.452,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--1--02030G36,PUNTA PARIS 8  - CAJA 20 KG,KG,0,4.452,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00254020,PUNTA PARIS 1 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.839,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00381020,PUNTA PARIS 1 1/2  - CAJA 20 KG - BOLSA 1 KG,KG,0,4.513,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00508020,PUNTA PARIS 2 CAJA 20 KG - BOLSA 1 KG,KG,0,4.271,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00635020,PUNTA PARIS 2 1/2 CAJA 20 KG - BOLSA 1 KG,KG,0,4.066,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00762020,PUNTA PARIS 3 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.114,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--00889020,PUNTA PARIS 3 1/2 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.152,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--01016020,PUNTA PARIS 4 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.152,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--01270020,PUNTA PARIS 5 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.452,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--01520020,PUNTA PARIS 6 - CAJA 20 KG - BOLSA 1 KG,KG,0,4.452,2024-11-21,borroni,ALE-CLAVOS
CLA,5-2--2--01770G36,PUNTA PARIS 7  - CAJA 20 KG - BOLSA 1 KG,KG,0,4.452,2024-11-21,borroni,ALE-CLAVOS
CLA,6-0--0--01232G00,PUNTA CAJONERO 12/32 MM - CAJA 30 KG,KG,0,4.227,2024-11-21,borroni,ALE-CLAVOS
CLA,6-0--0--01238G00,PUNTA CAJONERO 12/38 MM - CAJA 30 KG,KG,0,4.097,2024-11-21,borroni,ALE-CLAVOS
CLA,6-0--0--01250G00,PUNTA CAJONERO 12/50 MM - CAJA 20 KG,KG,0,3.972,2024-11-21,borroni,ALE-CLAVOS
