codigo,descripcion_original,descripcion_borroni,score,estado
>BHG5MB24065D,BULON HEXAGONAL (8.8) M24-2-65 DICRO,,0.0,SIN_MATCH
>BHG5MB24070D,BULON HEXAGONAL (8.8) M24-2-70 DICRO,,0.0,SIN_MATCH
>BHG5MB24080D,BULON HEXAGONAL (8.8) M24-2-80 DICRO,,0.0,SIN_MATCH
>BHG5MB24100D,BULON HEXAGONAL (8.8) M24-2-100 DICRO,,0.0,SIN_MATCH
>BHG5MB24110D,BULON HEXAGONAL (8.8) M24-2-110 DICRO,,0.0,SIN_MATCH
>BHG5MB24120D,BULON HEXAGONAL (8.8) M24-2-120 DICRO,,0.0,SIN_MATCH
>BHG5MB24130D,BULON HEXAGONAL (8.8) M24-2-130 DICRO,,0.0,SIN_MATCH
>BHG5MB24140D,BULON HEXAGONAL (8.8) M24-2-140 DICRO,,0.0,SIN_MATCH
>BHG5MB24150D,BULON HEXAGONAL (8.8) M24-2-150 DICRO,,0.0,SIN_MATCH
>BHG5MB24160D,BULON HEXAGONAL (8.8) M24-2-160 DICRO,,0.0,SIN_MATCH
>BHG5MB24170D,BULON HEXAGONAL (8.8) M24-2-170 DICRO,,0.0,SIN_MATCH
>BHG5NC065012D,BULON HEXAGONAL G5 1/4-UNC-1/2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.722,MATCH
>BHG5NC065016D,BULON HEXAGONAL G5 1/4-UNC-5/8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.695,MATCH
>BHG5NC065019D,BULON HEXAGONAL G5 1/4-UNC-3/4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.722,MATCH
>BHG5NC065022D,BULON HEXAGONAL G5 1/4-UNC-7/8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.695,MATCH
>BHG5NC065025D,BULON HEXAGONAL G5 1/4-UNC-1 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.739,MATCH
>BHG5NC065032D,"BULON HEXAGONAL G5 1/4-UNC-1,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.758,MATCH
>BHG5NC065038D,"BULON HEXAGONAL G5 1/4-UNC-1,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.732,MATCH
>BHG5NC065044D,"BULON HEXAGONAL G5 1/4-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.732,MATCH
>BHG5NC065050D,BULON HEXAGONAL G5 1/4-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.711,MATCH
>BHG5NC065056D,"BULON HEXAGONAL G5 1/4-UNC-2,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 2.1/4,0.758,MATCH
>BHG5NC065063D,"BULON HEXAGONAL G5 1/4-UNC-2,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 2.1/4,0.732,MATCH
>BHG5NC065070D,"BULON HEXAGONAL G5 1/4-UNC-2,3/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3.1/4,0.719,MATCH
>BHG5NC065076D,BULON HEXAGONAL G5 1/4-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.711,MATCH
>BHG5NC065082D,"BULON HEXAGONAL G5 1/4-UNC-3,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.732,MATCH
>BHG5NC065090D,"BULON HEXAGONAL G5 1/4-UNC-3,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.705,MATCH
>BHG5NC065100D,BULON HEXAGONAL G5 1/4-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.739,MATCH
>BHG5NC065110D,"BULON HEXAGONAL G5 1/4-UNC-4,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.705,MATCH
>BHG5NC065125D,BULON HEXAGONAL G5 1/4-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.711,MATCH
>BHG5NC079012D,BULON HEXAGONAL G5 5/16-UNC-1/2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.667,MATCH
>BHG5NC079016D,BULON HEXAGONAL G5 5/16-UNC-5/8 DICRO,,0.0,SIN_MATCH
>BHG5NC079019D,BULON HEXAGONAL G5 5/16-UNC-3/4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.3/4,0.667,MATCH
>BHG5NC079022D,BULON HEXAGONAL G5 5/16-UNC-7/8 DICRO,,0.0,SIN_MATCH
>BHG5NC079025D,BULON HEXAGONAL G5 5/16-UNC-1/ DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.658,MATCH
>BHG5NC079032D,"BULON HEXAGONAL G5 5/16-UNC-1,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC079038D,"BULON HEXAGONAL G5 5/16-UNC-1,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC079044D,"BULON HEXAGONAL G5 5/16-UNC-1,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC079050D,BULON HEXAGONAL G5 5/16-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.658,MATCH
>BHG5NC079056D,"BULON HEXAGONAL G5 5/16-UNC-2,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC079063D,"BULON HEXAGONAL G5 5/16-UNC-2,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC079070D,"BULON HEXAGONAL G5 5/16-UNC-2,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC079076D,BULON HEXAGONAL G5 5/16-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.3/4,0.658,MATCH
>BHG5NC079082D,"BULON HEXAGONAL G5 5/16-UNC-3,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC079090D,"BULON HEXAGONAL G5 5/16-UNC-3,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC079100D,BULON HEXAGONAL G5 5/16-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/4,0.658,MATCH
>BHG5NC079110D,"BULON HEXAGONAL G5 5/16-UNC-4,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC079125D,BULON HEXAGONAL G5 5/16-UNC-5 DICRO,,0.0,SIN_MATCH
>BHG5NC079140D,"BULON HEXAGONAL G5 5/16-UNC-5,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.667,MATCH
>BHG5NC079155D,BULON HEXAGONAL G5 5/16-UNC-6 DICRO,,0.0,SIN_MATCH
>BHG5NC079175D,BULON HEXAGONAL G5 5/16-UNC-7 DICRO,,0.0,SIN_MATCH
>BHG5NC079200D,BULON HEXAGONAL G5 5/16-UNC-8 DICRO,,0.0,SIN_MATCH
>BHG5NC095012D,BULON HEXAGONAL G5 3/8-UNC-1/2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.711,MATCH
>BHG5NC095016D,BULON HEXAGONAL G5 3/8-UNC-5/8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.711,MATCH
>BHG5NC095019D,BULON HEXAGONAL G5 3/8-UNC-3/4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.711,MATCH
>BHG5NC095022D,BULON HEXAGONAL G5 3/8-UNC-7/8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.711,MATCH
>BHG5NC095025D,BULON HEXAGONAL G5 3/8-UNC-1 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095032D,"BULON HEXAGONAL G5 3/8-UNC-1,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.695,MATCH
>BHG5NC095038D,"BULON HEXAGONAL G5 3/8-UNC-1,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095044D,"BULON HEXAGONAL G5 3/8-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.695,MATCH
>BHG5NC095050D,BULON HEXAGONAL G5 3/8-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095056D,"BULON HEXAGONAL G5 3/8-UNC-2,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.695,MATCH
>BHG5NC095063D,"BULON HEXAGONAL G5 3/8-UNC-2,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095070D,"BULON HEXAGONAL G5 3/8-UNC-2,3/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095076D,BULON HEXAGONAL G5 3/8-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095082D,"BULON HEXAGONAL G5 3/8-UNC-3,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.695,MATCH
>BHG5NC095090D,"BULON HEXAGONAL G5 3/8-UNC-3,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095100D,BULON HEXAGONAL G5 3/8-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095110D,"BULON HEXAGONAL G5 3/8-UNC-4,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095125D,BULON HEXAGONAL G5 3/8-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095140D,"BULON HEXAGONAL G5 3/8-UNC-5,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/8,0.71,MATCH
>BHG5NC095155D,BULON HEXAGONAL G5 3/8-UNC-6 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095175D,BULON HEXAGONAL G5 3/8-UNC-7 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC095200D,BULON HEXAGONAL G5 3/8-UNC-8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/8,0.729,MATCH
>BHG5NC110019D,BULON HEXAGONAL G5 7/16-UNC-3/4 DICRO,,0.0,SIN_MATCH
>BHG5NC110022D,BULON HEXAGONAL G5 7/16-UNC-7/8 DICRO,,0.0,SIN_MATCH
>BHG5NC110025D,BULON HEXAGONAL G5 7/16-UNC-1 DICRO,,0.0,SIN_MATCH
>BHG5NC110032D,"BULON HEXAGONAL G5 7/16-UNC-1,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110038D,"BULON HEXAGONAL G5 7/16-UNC-1,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC110044D,"BULON HEXAGONAL G5 7/16-UNC-1,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110050D,BULON HEXAGONAL G5 7/16-UNC-2 DICRO,,0.0,SIN_MATCH
>BHG5NC110056D,"BULON HEXAGONAL G5 7/16-UNC-2,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110063D,"BULON HEXAGONAL G5 7/16-UNC-2,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC110070D,"BULON HEXAGONAL G5 7/16-UNC-2,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110076D,BULON HEXAGONAL G5 7/16-UNC-3 DICRO,,0.0,SIN_MATCH
>BHG5NC110082D,"BULON HEXAGONAL G5 7/16-UNC-3,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110090D,"BULON HEXAGONAL G5 7/16-UNC-3,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC110096D,"BULON HEXAGONAL G5 7/16-UNC-3,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC110100D,BULON HEXAGONAL G5 7/16-UNC-4 DICRO,,0.0,SIN_MATCH
>BHG5NC110110D,"BULON HEXAGONAL G5 7/16-UNC-4,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC110125D,BULON HEXAGONAL G5 7/16-UNC-5 DICRO,,0.0,SIN_MATCH
>BHG5NC110140D,"BULON HEXAGONAL G5 7/16-UNC-5,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.667,MATCH
>BHG5NC110155D,BULON HEXAGONAL G5 7/16-UNC-6 DICRO,,0.0,SIN_MATCH
>BHG5NC125019D,BULON HEXAGONAL G5 1/2-UNC-3/4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.711,MATCH
>BHG5NC125022D,BULON HEXAGONAL G5 1/2-UNC-7/8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.711,MATCH
>BHG5NC125025D,BULON HEXAGONAL G5 1/2-UNC-1 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.739,MATCH
>BHG5NC125032D,"BULON HEXAGONAL G5 1/2-UNC-1,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.732,MATCH
>BHG5NC125038D,"BULON HEXAGONAL G5 1/2-UNC-1,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.758,MATCH
>BHG5NC125044D,"BULON HEXAGONAL G5 1/2-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.705,MATCH
>BHG5NC125050D,BULON HEXAGONAL G5 1/2-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.1/2,0.739,MATCH
>BHG5NC125056D,"BULON HEXAGONAL G5 1/2-UNC-2,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 2.1/2,0.732,MATCH
>BHG5NC125063D,"BULON HEXAGONAL G5 1/2-UNC-2,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 2.1/2,0.758,MATCH
>BHG5NC125070D,"BULON HEXAGONAL G5 1/2-UNC-2,3/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3.1/2,0.719,MATCH
>BHG5NC125076D,BULON HEXAGONAL G5 1/2-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC125082D,"BULON HEXAGONAL G5 1/2-UNC-3,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3.1/2,0.732,MATCH
>BHG5NC125090D,"BULON HEXAGONAL G5 1/2-UNC-3,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 3.1/2,0.758,MATCH
>BHG5NC125100D,BULON HEXAGONAL G5 1/2-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC125110D,"BULON HEXAGONAL G5 1/2-UNC-4,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 4.1/2,0.758,MATCH
>BHG5NC125125D,BULON HEXAGONAL G5 1/2-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC125140D,"BULON HEXAGONAL G5 1/2-UNC-5,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.776,MATCH
>BHG5NC125155D,BULON HEXAGONAL G5 1/2-UNC-6 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC125175D,BULON HEXAGONAL G5 1/2-UNC-7 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC125200D,BULON HEXAGONAL G5 1/2-UNC-8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.729,MATCH
>BHG5NC140025D,BULON HEXAGONAL G5 9/16-UNC-1 DICRO,,0.0,SIN_MATCH
>BHG5NC140032D,"BULON HEXAGONAL G5 9/16-UNC-1,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC140038D,"BULON HEXAGONAL G5 9/16-UNC-1,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC140044D,"BULON HEXAGONAL G5 9/16-UNC-1,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC140050D,BULON HEXAGONAL G5 9/16-UNC-2 DICRO,,0.0,SIN_MATCH
>BHG5NC140056D,"BULON HEXAGONAL G5 9/16-UNC-2,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC140063D,"BULON HEXAGONAL G5 9/16-UNC-2,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC140070D,"BULON HEXAGONAL G5 9/16-UNC-2,3/4 DICRO",,0.0,SIN_MATCH
>BHG5NC140076D,BULON HEXAGONAL G5 9/16-UNC-3 DICRO,,0.0,SIN_MATCH
>BHG5NC140082D,"BULON HEXAGONAL G5 9/16-UNC-3,1/4 DICRO",,0.0,SIN_MATCH
>BHG5NC140090D,"BULON HEXAGONAL G5 9/16-UNC-3,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC140100D,BULON HEXAGONAL G5 9/16-UNC-4 DICRO,,0.0,SIN_MATCH
>BHG5NC140110D,"BULON HEXAGONAL G5 9/16-UNC-4,1/2 DICRO",,0.0,SIN_MATCH
>BHG5NC140125D,BULON HEXAGONAL G5 9/16-UNC-5 DICRO,,0.0,SIN_MATCH
>BHG5NC140140D,"BULON HEXAGONAL G5 9/16-UNC-5,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1/2,0.667,MATCH
>BHG5NC140155D,BULON HEXAGONAL G5 9/16-UNC-6 DICRO,,0.0,SIN_MATCH
>BHG5NC160025D,BULON HEXAGONAL G5 5/8-UNC-1 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160032D,"BULON HEXAGONAL G5 5/8-UNC-1,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.695,MATCH
>BHG5NC160038D,"BULON HEXAGONAL G5 5/8-UNC-1,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.71,MATCH
>BHG5NC160044D,"BULON HEXAGONAL G5 5/8-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.695,MATCH
>BHG5NC160050D,BULON HEXAGONAL G5 5/8-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160056D,"BULON HEXAGONAL G5 5/8-UNC-2,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.695,MATCH
>BHG5NC160063D,"BULON HEXAGONAL G5 5/8-UNC-2,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.71,MATCH
>BHG5NC160070D,"BULON HEXAGONAL G5 5/8-UNC-2,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.695,MATCH
>BHG5NC160076D,BULON HEXAGONAL G5 5/8-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160082D,"BULON HEXAGONAL G5 5/8-UNC-3,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.695,MATCH
>BHG5NC160090D,"BULON HEXAGONAL G5 5/8-UNC-3,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.71,MATCH
>BHG5NC160100D,BULON HEXAGONAL G5 5/8-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160110D,"BULON HEXAGONAL G5 5/8-UNC-4,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.71,MATCH
>BHG5NC160125D,BULON HEXAGONAL G5 5/8-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160140D,"BULON HEXAGONAL G5 5/8-UNC-5,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 5/8,0.71,MATCH
>BHG5NC160155D,BULON HEXAGONAL G5 5/8-UNC-6 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160175D,BULON HEXAGONAL G5 5/8-UNC-7 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160200D,BULON HEXAGONAL G5 5/8-UNC-8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160228D,BULON HEXAGONAL G5 5/8-UNC-9 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.729,MATCH
>BHG5NC160254D,BULON HEXAGONAL G5 5/8-UNC-10 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 5/8,0.72,MATCH
>BHG5NC190025D,BULON HEXAGONAL G5 3/4-UNC-1 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190032D,"BULON HEXAGONAL G5 3/4-UNC-1,1/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 1.3/4,0.695,MATCH
>BHG5NC190038D,"BULON HEXAGONAL G5 3/4-UNC-1,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/4,0.71,MATCH
>BHG5NC190044D,"BULON HEXAGONAL G5 3/4-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.3/4,0.758,MATCH
>BHG5NC190050D,BULON HEXAGONAL G5 3/4-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190056D,"BULON HEXAGONAL G5 3/4-UNC-2,1/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 1.3/4,0.719,MATCH
>BHG5NC190063D,"BULON HEXAGONAL G5 3/4-UNC-2,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 1.3/4,0.719,MATCH
>BHG5NC190070D,"BULON HEXAGONAL G5 3/4-UNC-2,3/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/4,0.734,MATCH
>BHG5NC190076D,BULON HEXAGONAL G5 3/4-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190082D,"BULON HEXAGONAL G5 3/4-UNC-3,1/4 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 1.3/4,0.695,MATCH
>BHG5NC190090D,"BULON HEXAGONAL G5 3/4-UNC-3,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/4,0.71,MATCH
>BHG5NC190100D,BULON HEXAGONAL G5 3/4-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190110D,"BULON HEXAGONAL G5 3/4-UNC-4,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 3/4,0.71,MATCH
>BHG5NC190125D,BULON HEXAGONAL G5 3/4-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190140D,"BULON HEXAGONAL G5 3/4-UNC-5,1/2 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 1.3/4,0.758,MATCH
>BHG5NC190155D,BULON HEXAGONAL G5 3/4-UNC-6 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190175D,BULON HEXAGONAL G5 3/4-UNC-7 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190200D,BULON HEXAGONAL G5 3/4-UNC-8 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190228D,BULON HEXAGONAL G5 3/4-UNC-9 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.729,MATCH
>BHG5NC190254D,BULON HEXAGONAL G5 3/4-UNC-10 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 3/4,0.72,MATCH
>BHG5NC220044D,"BULON HEXAGONAL G5 7/8-UNC-1,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.695,MATCH
>BHG5NC220050D,BULON HEXAGONAL G5 7/8-UNC-2 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
>BHG5NC220056D,"BULON HEXAGONAL G5 7/8-UNC-2,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.695,MATCH
>BHG5NC220063D,"BULON HEXAGONAL G5 7/8-UNC-2,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BHG5NC220070D,"BULON HEXAGONAL G5 7/8-UNC-2,3/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.695,MATCH
>BHG5NC220076D,BULON HEXAGONAL G5 7/8-UNC-3 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
>BHG5NC220082D,"BULON HEXAGONAL G5 7/8-UNC-3,1/4 DICRO",BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.695,MATCH
>BHG5NC220090D,"BULON HEXAGONAL G5 7/8-UNC-3,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BHG5NC220100D,BULON HEXAGONAL G5 7/8-UNC-4 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
>BHG5NC220110D,"BULON HEXAGONAL G5 7/8-UNC-4,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BHG5NC220125D,BULON HEXAGONAL G5 7/8-UNC-5 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
>BHG5NC220140D,"BULON HEXAGONAL G5 7/8-UNC-5,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BHG5NC220155D,BULON HEXAGONAL G5 7/8-UNC-6 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
>BHG5NC220188D,"BULON HEXAGONAL G5 7/8-UNC-7,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BHG5NC220175D,BULON HEXAGONAL G5 7/8-UNC-7 DICRO,BULON HEXAGONAL - UNC - WHIT - GRADO 5 7/8,0.729,MATCH
