codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
codigo,otro,,,,,metrico,precio_unitario,proveedor,descripcion
GA10X50,allen,10,1.50,50,12.9,metrico,695.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 50 12.9"
GA10X60,allen,10,1.50,60,12.9,metrico,1016.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x1,50 x 60 12.9"
GA10X70,allen,10,1.50,70,12.9,metrico,1284.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 70 12.9"
GA10X80,allen,10,1.50,80,12.9,metrico,1551.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 80 12.9"
GA12X12,allen,12,1.75,12,12.9,metrico,211.86,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 12 12.9"
GA12X16,allen,12,1.75,16,12.9,metrico,262.15,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 16 12.9"
GA12X20,allen,12,1.75,20,12.9,metrico,340.26,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 20 12.9"
GA12X25,allen,12,1.75,25,12.9,metrico,436.56,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 25 12.9"
GA12X30,allen,12,1.75,30,12.9,metrico,540.35,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 30 12.9"
GA12X35,allen,12,1.75,35,12.9,metrico,664.47,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 35 12.9"
GA12X40,allen,12,1.75,40,12.9,metrico,766.12,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 40 12.9"
GA12X50,allen,12,1.75,50,12.9,metrico,989.75,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 50 12.9"
GA12X60,allen,12,1.75,60,12.9,metrico,1300.05,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 60 12.9"
GA12X70,allen,12,1.75,70,12.9,metrico,1733.4,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 70 12.9"
GA14X16,allen,14,2.00,16,12.9,metrico,481.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 16 12.9"
GA14X20,allen,14,2.00,20,12.9,metrico,535.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 20 12.9"
GA14X25,allen,14,2.00,25,12.9,metrico,936.25,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 25 12.9"
GA14X30,allen,14,2.00,30,12.9,metrico,1096.75,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 30 12.9"
GA14X35,allen,14,2.00,35,12.9,metrico,1230.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 35 12.9"
GA14X40,allen,14,2.00,40,12.9,metrico,1337.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 40 12.9"
GA14X50,allen,14,2.00,50,12.9,metrico,2140.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 50 12.9"
GA14X60,allen,14,2.00,60,12.9,metrico,3076.25,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 60 12.9"
GA14X70,allen,14,2.00,70,12.9,metrico,4815.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 70 12.9"
GA16X16,allen,16,2.00,16,12.9,metrico,749.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 16 12.9"
GA16X20,allen,16,2.00,20,12.9,metrico,802.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 20 12.9"
GA16X25,allen,16,2.00,25,12.9,metrico,936.25,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 25 12.9"
GA16X30,allen,16,2.00,30,12.9,metrico,1016.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 30 12.9"
GA16X35,allen,16,2.00,35,12.9,metrico,1203.75,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 35 12.9"
GA16X40,allen,16,2.00,40,12.9,metrico,1337.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 40 12.9"
GA16X50,allen,16,2.00,50,12.9,metrico,2140.0,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 50 12.9"
GA16X60,allen,16,2.00,60,12.9,metrico,3156.5,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 60 12.9"
GA16X70,allen,16,2.00,70,12.9,metrico,3343.75,trusoni,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 70 12.9"
CÓDIGO,allen,,,,12.9,metrico,,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 DESCRIPCIÓN
GA3/16X3/16,allen,3/16,24,3/16,12.9,imperial,43.87,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/16
GA3/16X1/4,allen,3/16,24,1/4,12.9,imperial,46.01,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/4
GA3/16X5/16,allen,3/16,24,5/16,12.9,imperial,49.22,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/16
GA3/16X3/8,allen,3/16,24,3/8,12.9,imperial,55.64,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/8
GA3/16X1/2,allen,3/16,24,1/2,12.9,imperial,69.55,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/2
GA3/16X5/8,allen,3/16,24,5/8,12.9,imperial,78.11,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/8
GA3/16X3/4,allen,3/16,24,3/4,12.9,imperial,115.56,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/4
GA1/4X1/4,allen,1/4,20,1/4,12.9,imperial,47.08,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/4
GA1/4X5/16,allen,1/4,20,5/16,12.9,imperial,51.36,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/16
GA1/4X3/8,allen,1/4,20,3/8,12.9,imperial,55.64,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/8
GA1/4X1/2,allen,1/4,20,1/2,12.9,imperial,58.85,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/2
GA1/4X5/8,allen,1/4,20,5/8,12.9,imperial,81.32,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/8
GA1/4X3/4,allen,1/4,20,3/4,12.9,imperial,96.3,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/4
GA1/4X7/8,allen,1/4,20,7/8,12.9,imperial,125.19,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 7/8
GA1/4x1,allen,1/4,20,1,12.9,imperial,139.1,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1
GA1/4X11/4,allen,1/4,20,11/4,12.9,imperial,202.23,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/4
GA1/4X11/2,allen,1/4,20,11/2,12.9,imperial,288.9,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/2
GA5/16X5/16,allen,5/16,18,5/16,12.9,imperial,75.97,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/16
GA5/16X3/8,allen,5/16,18,3/8,12.9,imperial,78.11,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/8
GA5/16X1/2,allen,5/16,18,1/2,12.9,imperial,98.44,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1/2
GA5/16X5/8,allen,5/16,18,5/8,12.9,imperial,113.42,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/8
GA5/16X3/4,allen,5/16,18,3/4,12.9,imperial,133.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/4
GA5/16x1,allen,5/16,18,1,12.9,imperial,181.9,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1
GA5/16X11/4,allen,5/16,18,11/4,12.9,imperial,346.68,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/4
GA5/16X11/2,allen,5/16,18,11/2,12.9,imperial,577.8,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/2
GA3/8X3/8,allen,3/8,16,3/8,12.9,imperial,107.0,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/8
GA3/8X1/2,allen,3/8,16,1/2,12.9,imperial,121.98,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1/2
GA3/8X5/8,allen,3/8,16,5/8,12.9,imperial,154.08,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 5/8
GA3/8X3/4,allen,3/8,16,3/4,12.9,imperial,184.04,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/4
GA3/8x1,allen,3/8,16,1,12.9,imperial,234.33,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1
GA3/8X11/4,allen,3/8,16,11/4,12.9,imperial,375.57,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/4
GA3/8X11/2,allen,3/8,16,11/2,12.9,imperial,462.24,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/2
GA3/8x2,allen,3/8,16,2,12.9,imperial,805.71,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 2
GA3/8X21/2,allen,3/8,16,21/2,12.9,imperial,1043.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 21/2
GA3/8x3,allen,3/8,16,3,12.9,imperial,1588.95,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3
GA1/2X1/2,allen,1/2,12,1/2,12.9,imperial,267.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1/2 wht
GA1/2X5/8,allen,1/2,12,5/8,12.9,imperial,347.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 5/8
GA1/2X3/4,allen,1/2,12,3/4,12.9,imperial,422.65,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3/4
GA1/2x1,allen,1/2,12,1,12.9,imperial,454.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1
GA1/2X11/4,allen,1/2,12,11/4,12.9,imperial,802.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/4
GA1/2X11/2,allen,1/2,12,11/2,12.9,imperial,936.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/2
GA1/2x2,allen,1/2,12,2,12.9,imperial,1203.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 2
GA1/2X21/2,allen,1/2,12,21/2,12.9,imperial,1738.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 21/2
GA1/2x3,allen,1/2,12,3,12.9,imperial,1872.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3
GANC1/2X5/8,allen,1/2,13,5/8,12.9,imperial,347.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 5/8
GANC1/2X11/2,allen,1/2,13,11/2,12.9,imperial,936.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 11/2
GANC1/2X21/2,allen,1/2,13,21/2,12.9,imperial,1738.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 21/2
GA5/8X5/8,allen,5/8,11,5/8,12.9,imperial,695.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 5/8
GA5/8X3/4,allen,5/8,11,3/4,12.9,imperial,829.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3/4
GA5/8x1,allen,5/8,11,1,12.9,imperial,936.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 1
GA5/8X11/4,allen,5/8,11,11/4,12.9,imperial,1150.25,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/4
GA5/8X11/2,allen,5/8,11,11/2,12.9,imperial,1230.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/2
GA5/8x2,allen,5/8,11,2,12.9,imperial,2835.5,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 2
GA5/8X21/2,allen,5/8,11,21/2,12.9,imperial,3236.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 21/2
GA5/8x3,allen,5/8,11,3,12.9,imperial,4306.75,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3
AB3X6,allen,3,0.50,6,10.9,metrico,69.55,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 6 10.9"
AB3X8,allen,3,0.50,8,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 8 10.9"
AB3X10,allen,3,0.50,10,10.9,metrico,86.67,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 10 10.9"
AB3X12,allen,3,0.50,12,10.9,metrico,93.09,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 12 10.9"
AB3X16,allen,3,0.50,16,10.9,metrico,104.86,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 16 10.9"
AB3X20,allen,3,0.50,20,10.9,metrico,110.21,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 20 10.9"
AB3X25,allen,3,0.50,25,10.9,metrico,130.54,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 25 10.9"
AB4X8,allen,4,0.70,8,10.9,metrico,40.66,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 8 10.9"
AB4X10,allen,4,0.70,10,10.9,metrico,47.08,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 10 10.9"
AB4X12,allen,4,0.70,12,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 12 10.9"
AB4X16,allen,4,0.70,16,10.9,metrico,55.64,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 16 10.9"
AB4X20,allen,4,0.70,20,10.9,metrico,60.99,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 20 10.9"
AB4X25,allen,4,0.70,25,10.9,metrico,69.55,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 25 10.9"
AB4X30,allen,4,0.70,30,10.9,metrico,78.11,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 30 10.9"
AB4X40,allen,4,0.70,40,10.9,metrico,130.54,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 40 10.9"
AB4x50,allen,4,0.70,50,10.9,metrico,149.8,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 50 10.9"
AB5X6,allen,5,0.80,6,10.9,metrico,49.22,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 6 10.9"
AB5X10,allen,5,0.80,10,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 10 10.9"
AB5X12,allen,5,0.80,12,10.9,metrico,57.78,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 12 10.9"
AB5X16,allen,5,0.80,16,10.9,metrico,64.2,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 16 10.9"
AB5X20,allen,5,0.80,20,10.9,metrico,67.41,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 20 10.9"
AB5X25,allen,5,0.80,25,10.9,metrico,69.55,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 25 10.9"
AB5X30,allen,5,0.80,30,10.9,metrico,78.11,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 30 10.9"
AB5X40,allen,5,0.80,40,10.9,metrico,115.56,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 40 10.9"
AB5X50,allen,5,0.80,50,10.9,metrico,231.12,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 50 10.9"
AB6X10,allen,6,1.00,10,10.9,metrico,64.2,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 10 10.9"
AB6X12,allen,6,1.00,12,10.9,metrico,67.41,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 12 10.9"
AB6X16,allen,6,1.00,16,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 16 10.9"
AB6X20,allen,6,1.00,20,10.9,metrico,93.09,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 20 10.9"
AB6X25,allen,6,1.00,25,10.9,metrico,104.86,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 25 10.9"
AB6X30,allen,6,1.00,30,10.9,metrico,127.33,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 30 10.9"
AB6X40,allen,6,1.00,40,10.9,metrico,197.95,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 40 10.9"
AB6X50,allen,6,1.00,50,10.9,metrico,231.12,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 50 10.9"
AB6X60,allen,6,1.00,60,10.9,metrico,317.79,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 60 10.9"
AB8X12,allen,8,1.25,12,10.9,metrico,144.45,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 12 10.9"
AB8X16,allen,8,1.25,16,10.9,metrico,150.87,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 16 10.9"
AB8X20,allen,8,1.25,20,10.9,metrico,153.01,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 20 10.9"
AB8X25,allen,8,1.25,25,10.9,metrico,181.9,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 25 10.9"
AB8X30,allen,8,1.25,30,10.9,metrico,228.98,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 30 10.9"
AB8X40,allen,8,1.25,40,10.9,metrico,288.9,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 40 10.9"
AB8X50,allen,8,1.25,50,10.9,metrico,375.57,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 50 10.9"
AB8X60,allen,8,1.25,60,10.9,metrico,606.69,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 60 10.9"
AB8X70,allen,8,1.25,70,10.9,metrico,664.47,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 70 10.9"
AB8X80,allen,8,1.25,80,10.9,metrico,751.14,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 80 10.9"
AB10X20,allen,10,1.50,20,10.9,metrico,286.76,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 20 10.9"
AB10X25,allen,10,1.50,25,10.9,metrico,317.79,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 25 10.9"
AB10X30,allen,10,1.50,30,10.9,metrico,346.68,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 30 10.9"
AB10X35,allen,10,1.50,35,10.9,metrico,375.57,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 35 10.9"
AB10X40,allen,10,1.50,40,10.9,metrico,404.46,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 40 10.9"
AB10X45,allen,10,1.50,45,10.9,metrico,448.33,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 45 10.9"
AB10X50,allen,10,1.50,50,10.9,metrico,491.13,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 50 10.9"
AB10X60,allen,10,1.50,60,10.9,metrico,736.16,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 60 10.9"
AB10X70,allen,10,1.50,70,10.9,metrico,856.0,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 70 10.9"
AB10X80,allen,10,1.50,80,10.9,metrico,944.275,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 80 10.9"
AB12X20,allen,12,1.75,20,10.9,metrico,462.24,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 20 10.9"
AB12X25,allen,12,1.75,25,10.9,metrico,508.25,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 25 10.9"
AB12X30,allen,12,1.75,30,10.9,metrico,572.45,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 30 10.9"
AB12X35,allen,12,1.75,35,10.9,metrico,620.6,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 35 10.9"
AB12X40,allen,12,1.75,40,10.9,metrico,668.75,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 40 10.9"
AB12X45,allen,12,1.75,45,10.9,metrico,759.7,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 45 10.9"
AB12X50,allen,12,1.75,50,10.9,metrico,982.26,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 50 10.9"
